@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M6'

@attribute -0.512density+0.437alcohol-0.427residualsugar-0.407totalsulfur-0.3freesulfur... numeric
@attribute 0.588fixedacid-0.581pH+0.345citricacid-0.29freesulfur-0.244totalsulfur... numeric
@attribute -0.591volacid+0.504citricacid+0.433sulphates+0.279freesulfur-0.214residualsugar... numeric
@attribute -0.711chlorides-0.442sulphates+0.306freesulfur-0.274volacid+0.274residualsugar... numeric
@attribute 0.643volacid+0.401sulphates+0.337alcohol-0.329chlorides+0.293totalsulfur... numeric
@attribute 0.494freesulfur-0.481sulphates+0.396chlorides-0.328density-0.289residualsugar... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.974747,3.542729,-0.185183,0.903843,-0.643784,-0.32221,5
-4.771757,0.72055,0.499197,-0.065296,1.047799,-0.149262,6
0.391144,1.37051,-0.772246,0.417118,-1.145404,-0.402023,6
-2.041952,-1.137427,0.52454,0.918214,0.153266,1.404436,6
-2.543619,0.133679,0.799989,0.844599,0.574575,0.197294,6
0.279869,-0.584846,0.19114,-0.356985,-2.31346,-1.298387,5
-3.123094,-0.496929,1.916929,-1.073859,0.651597,-2.180735,6
-3.123094,-0.496929,1.916929,-1.073859,0.651597,-2.180735,6
0.489592,-1.095727,-0.691679,0.55616,0.218582,0.869359,5
0.340025,-0.626319,2.157941,-0.703476,0.441871,-0.51305,6
2.226012,-0.336548,-0.916282,0.695336,0.896141,0.386815,7
1.166106,3.244799,-2.500257,0.315875,2.093561,-0.360652,5
-2.130588,0.216231,0.204039,0.046028,1.131824,0.162346,6
-3.866983,0.870955,-1.091314,-4.828617,-0.079961,0.953468,5
-2.274855,1.860471,0.857146,-4.192609,-1.691476,3.20506,5
-1.15075,1.83289,0.336532,0.566275,0.011215,-0.567401,6
1.326736,-2.872552,0.048695,-0.601132,-1.296134,-0.333889,6
-2.317817,-0.019968,0.116576,0.341632,0.462829,0.433683,5
-2.552164,-0.916144,0.936058,0.470856,0.821666,0.172526,5
1.316741,0.073601,0.575466,0.204186,-0.4958,0.453234,5
0.189003,-0.843904,1.071989,-0.235775,-1.074591,-0.559576,5
0.045488,0.802175,-0.641154,-0.059999,-0.260876,0.297425,5
2.492184,-1.621386,-1.071491,0.492809,-0.628964,0.124261,6
2.228162,0.377157,-0.784374,0.721514,0.39418,0.749129,7
-0.162119,-1.02814,0.821264,-0.504859,-0.345624,-1.410433,6
-0.962818,-1.777672,1.482709,-0.573741,0.545678,-0.837689,6
1.534153,-2.753254,1.682425,-1.220398,-0.7446,-1.760384,6
-0.55538,3.664545,-0.972394,0.770998,0.7379,-1.105495,5
0.392565,1.469574,0.761359,-0.935925,-0.741409,-1.161403,5
0.081872,1.488247,0.48876,0.283152,-1.032806,-0.056951,6
-1.486513,-0.457998,-0.517694,0.798647,-0.296133,0.154674,5
1.391903,-2.196213,-4.783416,-1.055005,1.264733,0.277994,5
-1.36223,-0.598938,-0.586468,0.50818,-1.131493,-0.871194,5
-2.948714,-0.94442,0.389305,1.220812,-1.271304,0.34992,6
-2.220889,-0.034289,0.646299,0.837233,0.540573,-0.172364,6
-2.430968,-0.879086,-1.162092,1.105813,-1.617082,-0.90038,5
-2.430968,-0.879086,-1.162092,1.105813,-1.617082,-0.90038,5
1.476766,-1.833438,-0.822349,-1.312136,-0.48725,-1.198558,5
2.683765,0.967526,-0.244081,0.605559,-0.982064,0.113462,4
-2.010061,-1.171544,-0.172488,0.947556,-0.510552,0.322206,5
1.825773,-0.1191,1.209633,-1.246605,0.914333,-1.261323,5
-1.476015,-1.370415,0.951755,0.014069,-0.284051,-0.263663,5
-1.476015,-1.370415,0.951755,0.014069,-0.284051,-0.263663,5
0.676719,-0.442178,-1.191158,0.098695,-2.009013,0.163212,5
-1.992086,0.444596,-0.601448,-0.156925,-0.499378,-1.554853,5
-1.431638,-0.881026,0.250628,0.530892,-0.862138,-0.021156,6
1.484114,0.197004,0.269556,0.363106,-0.198478,-0.06542,6
1.912431,2.417068,-0.98859,0.437479,-0.416237,-0.002103,4
1.325961,2.358598,-0.480669,1.256645,0.174192,0.36636,6
-1.796621,1.809122,-0.604706,2.623917,0.382243,-0.261911,5
-0.167082,0.261065,-0.874218,-1.54611,-0.297191,0.216245,5
-3.092621,-0.291467,0.271467,0.64894,-0.226037,-0.073033,7
-3.092621,-0.291467,0.271467,0.64894,-0.226037,-0.073033,7
-3.092621,-0.291467,0.271467,0.64894,-0.226037,-0.073033,7
-2.929953,-0.193849,0.221715,0.624757,-0.343247,-0.183566,7
-0.100488,-0.793483,-1.454864,-0.801182,-1.001474,-0.204709,7
0.922232,0.544472,0.64565,-0.515543,0.013198,-0.290528,6
-0.31207,-0.844801,-0.707787,0.267021,-0.335236,-0.207714,5
1.835248,0.605435,0.983873,-0.327129,0.617766,0.124986,6
0.613097,0.347216,-1.087753,-0.536605,-1.117757,-0.045596,5
-1.516366,-0.791371,-0.191196,0.358508,0.186463,0.213378,5
-0.101368,0.801359,0.603775,-1.262242,-0.133715,-0.427183,5
1.716583,0.548041,0.036462,-0.003231,0.158114,-0.470213,5
1.664683,0.23101,0.651447,-0.795025,1.264347,-0.383796,6
1.716583,0.548041,0.036462,-0.003231,0.158114,-0.470213,5
-0.258586,-0.762069,0.473862,-0.447386,0.56997,-1.205178,6
2.158324,-0.174372,0.481955,1.110831,0.047683,1.033842,7
-1.980054,1.446269,-0.647012,0.825104,0.160616,-0.713969,6
-0.649333,1.172689,-1.572755,-0.242834,1.591837,-0.161678,7
-1.795893,-1.071864,-0.118205,0.416254,-0.871012,-0.315506,6
-0.649333,1.172689,-1.572755,-0.242834,1.591837,-0.161678,7
-1.644214,0.992824,0.455818,0.424654,-0.141883,-0.793134,7
-0.074705,0.097182,-0.100461,1.334604,-0.048078,0.431481,6
0.262978,-0.652774,-0.700628,-1.365154,0.155319,-0.549074,5
-2.17311,-0.655484,-1.831048,0.117179,-0.445293,-0.43751,4
-1.435408,-0.483961,-0.754379,0.404851,0.083052,-0.32053,5
-2.605195,-0.189208,0.366673,-1.325808,-1.110877,0.838412,5
0.235655,0.592403,-0.989912,0.859433,0.180435,-0.131634,7
-2.17311,-0.655484,-1.831048,0.117179,-0.445293,-0.43751,4
0.311428,-2.207838,0.697875,0.427589,-1.437631,-0.28887,6
-1.33802,-1.432657,-0.705708,0.356221,-0.466981,0.067808,5
-4.935711,1.554279,0.645009,-0.550975,1.588357,-0.829176,6
-1.338324,-0.606368,-0.346814,0.319425,0.325836,0.040791,5
-1.33802,-1.432657,-0.705708,0.356221,-0.466981,0.067808,5
0.206237,-0.941541,-0.393597,0.470412,-0.234102,1.16806,6
0.754754,1.015197,1.549544,-0.538295,-0.036511,-0.740629,5
1.954787,2.574925,-0.227771,0.150961,-0.030979,-0.796807,6
-2.511286,-0.430402,-1.211222,0.48385,-0.258985,-0.422763,5
-0.671758,-1.493232,-0.034216,0.589616,-1.571185,-0.64185,6
0.734449,-0.568,-1.838087,-1.288967,-0.099885,-0.902092,5
-2.883388,0.321451,-0.863303,0.059575,-0.036543,-0.088397,4
-1.517231,-1.159719,-0.727625,0.833731,0.270857,0.724336,6
1.72471,-0.310927,0.686676,0.459402,-1.547502,-0.679891,6
-3.472839,-0.742807,0.100958,0.269081,1.603386,-0.469295,5
-1.599159,-0.661599,-1.59609,-3.861745,-1.118443,2.405178,5
1.729871,0.484128,-0.505114,-0.319875,1.617583,-0.49935,7
-0.050845,1.222118,1.12145,-0.036437,0.29176,-0.126792,6
-0.176281,-0.941317,-0.401473,-0.319441,0.267752,1.196025,6
1.729871,0.484128,-0.505114,-0.319875,1.617583,-0.49935,7
1.984107,0.074385,0.200933,-0.034354,0.500334,0.45218,7
-1.407671,-1.608016,-0.743983,0.391497,-0.736008,0.682613,5
-0.763418,1.929325,0.206287,-0.318474,0.458226,-0.245397,5
1.74947,0.512667,0.511016,0.665621,-0.321155,0.580643,7
1.470554,-1.56558,-1.577179,-0.765643,0.633956,-0.876618,6
-1.440448,-1.09059,-0.400724,0.474362,0.241127,0.36854,5
1.155664,0.657086,-1.963646,-0.484111,-0.663707,-0.052874,6
-2.338135,-0.445713,-0.807048,-0.651839,0.99171,-1.267274,6
-5.327797,-2.417676,1.123463,2.031471,0.115538,1.452817,5
-2.441901,-0.937408,0.309822,-0.437946,-0.037805,0.462935,4
-1.297668,-1.542905,0.112715,-0.830485,0.555527,-1.103282,5
1.490567,1.722268,1.285199,-0.78475,2.068591,-1.209628,6
-3.097473,1.08397,-1.369455,-5.111467,-0.01281,1.074916,5
-2.460338,-1.537079,-0.083674,0.038541,0.897965,-1.210388,5
0.146996,-0.71859,-1.018039,-0.575507,-1.136296,0.442219,6
1.571365,2.305339,0.47017,0.612862,-0.141806,-0.284816,5
0.054125,1.333738,0.815467,-1.31489,-0.279596,-1.413075,5
0.979893,-1.593443,1.014431,0.254691,-0.692959,-0.192712,6
-0.625368,-2.579028,0.03788,-0.988138,-0.188898,0.295566,5
-0.29511,0.833763,-0.537217,-2.002798,-0.713395,0.844732,5
-2.384228,0.219876,0.289108,-0.370328,0.805074,0.318078,5
-1.729058,-0.133847,-0.350983,-0.034768,0.130129,0.000214,6
0.957764,-1.759186,0.649411,0.327578,-1.918627,-1.490304,7
2.704253,-0.379418,-1.593381,-0.037209,-0.576125,-0.535222,4
1.218791,-0.779505,0.008369,0.577322,0.739231,0.588577,6
-0.146053,-1.096963,1.342785,-0.503145,-0.130417,-0.874618,6
1.77335,1.874954,0.177367,-0.221789,-0.412125,-0.27174,4
1.125804,-0.976454,0.194595,-0.268629,-0.065744,-0.153643,8
-0.512213,-1.794703,0.553009,-1.161287,0.06354,-0.636254,5
2.026659,-2.03697,0.63935,-0.885887,-1.776558,-1.670408,6
-1.470497,-1.210513,-0.120225,0.906688,-0.130992,0.414233,5
0.892115,-0.50479,0.81603,-0.551849,-0.222258,-1.588473,4
-1.101565,-1.359805,0.885214,-0.065367,-0.263765,-0.80802,6
0.268302,2.030671,-0.046607,-0.473094,-0.221242,-0.335021,5
1.330913,-0.320721,-1.88976,-0.060284,-0.057705,-0.103592,5
-2.243394,-0.838396,0.817933,0.275799,0.323836,-0.103338,5
-1.723865,-3.173483,-0.972916,-3.084577,0.481514,-0.80127,5
0.811459,-0.473326,0.742174,-0.968483,0.056107,-1.869037,6
-2.280878,-0.397508,0.4688,0.600259,1.831752,0.857045,6
-2.280878,-0.397508,0.4688,0.600259,1.831752,0.857045,6
-1.09493,-1.492074,-1.057977,0.680002,-0.483327,0.390122,5
-1.547746,-1.629931,-0.426498,0.87649,-0.003753,0.563258,5
0.276904,0.111106,-0.790434,-0.429856,0.140807,-0.852384,4
-0.438018,0.800988,0.036412,-0.197513,0.13092,-0.080669,6
-1.030119,-1.211352,1.138535,-0.967904,0.513279,-2.28078,6
-1.594366,-0.445419,-1.741457,-3.373057,-0.309851,2.570811,5
-0.580255,-0.784011,0.474236,-0.855105,1.117521,0.621943,5
-0.55941,-0.773696,0.502319,-0.796472,0.929424,0.635998,5
1.193614,-0.627091,1.052184,0.377981,-0.005766,-0.555166,7
1.340927,-2.025527,1.015017,0.214133,-0.308412,-0.690578,6
-2.061254,0.339651,0.167781,0.500785,1.359806,-0.513459,6
0.294823,-0.585061,-0.972843,-0.261753,-1.148342,0.338017,5
-3.098806,2.193116,1.442719,0.400049,0.116752,0.370531,5
0.742978,-0.4598,-1.667203,-0.220283,-0.556149,0.094327,5
-1.650479,0.480863,0.428641,-3.414549,-1.409945,2.769729,6
-0.991036,-0.482348,-0.178723,-0.086858,1.017896,0.795019,6
-1.184774,-1.401083,-0.062914,-0.221227,-1.186158,1.344601,5
0.52827,-0.90844,0.456066,0.432348,-0.671509,0.627264,5
-2.453288,-0.219911,-0.440405,0.545381,-1.226742,-1.754489,5
-2.453288,-0.219911,-0.440405,0.545381,-1.226742,-1.754489,5
-2.745618,-0.186375,-0.251233,-0.788223,1.322492,-0.995655,6
-1.594798,-0.941818,0.460016,0.167607,-0.131201,0.56146,6
0.79906,0.799027,-0.284337,-0.54945,0.485585,-0.322289,5
2.897653,1.715049,0.724281,0.805177,-0.718812,-1.142296,7
1.61701,-1.040922,1.562671,0.10413,0.103927,-0.366916,7
-1.201583,0.324031,-0.591381,-1.548611,-2.030902,1.392252,8
-1.201583,0.324031,-0.591381,-1.548611,-2.030902,1.392252,8
0.867425,0.340508,1.027431,0.018221,-0.816406,-0.618232,6
-1.380895,-1.010366,-2.398552,0.031948,0.186327,-1.118833,5
-0.444085,0.102294,-2.781714,-0.807348,0.839757,0.012742,4
-1.323062,0.26503,-1.591797,0.594492,-1.531747,-1.77141,6
-1.804576,-1.150761,1.017695,0.331,0.348354,0.866718,6
0.438845,-0.804971,2.988494,-0.22,0.697556,0.750491,7
0.096166,0.512601,0.735503,-1.862767,-1.59525,1.073406,5
-1.086315,0.173965,-1.081073,0.231025,-0.507789,-0.409216,5
0.096166,0.512601,0.735503,-1.862767,-1.59525,1.073406,5
2.015861,-0.061835,0.302244,0.140011,-1.917003,-1.777689,5
-0.490416,-0.418082,-0.281444,0.006508,0.467073,0.132588,5
-1.203944,0.868,0.056375,-3.543712,-2.469923,3.279638,6
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,7
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,7
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,7
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,7
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,7
-2.069177,0.614875,-0.442463,-0.256857,-1.106737,-0.984896,7
-1.127851,-0.68552,0.229045,1.048491,-1.47661,-0.486805,6
-0.186123,-1.45018,-0.075739,-1.309032,0.499206,-1.22254,7
0.730829,0.039826,0.149163,-0.347449,0.799752,-0.092664,5
3.219396,-2.927438,-0.570505,-1.662534,2.743754,-2.224867,7
1.60137,-0.810314,0.658154,-0.083453,0.858465,-0.719599,7
0.784146,-0.646623,0.96208,0.147692,-0.336997,-0.814376,6
-1.325632,1.132214,0.587116,1.308335,1.35791,0.046801,6
-1.250842,0.02963,0.507001,1.50864,0.990627,0.417096,6
1.60137,-0.810314,0.658154,-0.083453,0.858465,-0.719599,7
-1.284481,-0.956628,1.520717,0.065362,0.076821,-1.695531,7
-1.283563,0.99807,-0.650419,-0.179669,-0.172098,0.182755,5
2.696564,-0.449651,0.639505,0.525173,-0.554934,-0.69705,5
0.721385,-0.399955,0.657554,0.080639,0.100523,-0.55198,7
-1.859983,-0.220767,-0.43842,1.002665,-0.391031,-0.67172,5
2.583604,-2.160752,1.378773,-1.633847,-1.286819,-2.041776,7
0.751872,-1.152476,0.848668,0.278245,-1.279806,0.160211,5
-1.242054,-0.872847,-0.2886,-0.140546,-0.703073,-1.294177,6
-2.088201,-0.332753,-0.062301,-1.182514,-1.530268,1.764055,6
-1.113819,-1.842491,1.715163,0.568468,0.923679,0.14798,5
-1.931924,-1.205654,2.111917,0.056717,0.029812,-0.561498,7
-1.100239,0.076907,-0.630927,-0.844321,-0.258665,0.418287,6
1.72772,0.014497,0.568596,0.426669,-1.110592,-0.007575,7
2.598901,-1.457291,0.215767,0.73497,0.462282,1.055192,7
-1.422732,0.154181,-0.255356,1.222714,-1.666414,-0.267617,7
0.382056,0.932241,-0.439421,-0.462927,1.236337,-1.064209,7
0.377238,0.958007,-0.318281,-0.395125,1.033511,-1.080615,7
0.666253,0.280933,-1.234325,-0.033989,-0.35491,0.147216,5
1.792234,1.553008,0.743868,1.887202,0.262787,1.612206,6
0.666253,0.280933,-1.234325,-0.033989,-0.35491,0.147216,5
1.792234,1.553008,0.743868,1.887202,0.262787,1.612206,6
-0.556703,0.729955,-0.21299,0.487734,-1.301883,-0.906962,6
0.60371,0.495423,0.008976,-0.078646,0.701758,-0.247934,6
0.965837,-0.751911,0.380515,-0.1295,-0.22879,-0.435357,6
1.454106,0.812163,0.684901,-0.364603,-0.80087,-0.449165,5
0.213749,0.001269,-0.597736,-0.32746,-0.314205,-0.542408,6
2.154903,-0.144341,-0.932765,-0.758178,1.320167,-1.229045,7
-2.215291,-0.45028,-0.547845,1.130339,-1.174038,-1.024682,5
-2.539309,-0.407179,1.046348,0.063414,1.155641,-0.104881,6
-3.384757,-0.798732,1.290673,-0.053612,1.063965,-1.351842,5
1.287495,-3.088786,0.119194,-0.352995,-1.734181,-0.303623,5
-1.472374,-0.617315,0.792629,0.349801,-0.667751,0.356864,5
-1.711021,-0.556844,0.894609,0.47449,-0.135145,0.552301,6
-3.384757,-0.798732,1.290673,-0.053612,1.063965,-1.351842,5
-0.785445,-0.405519,0.377124,1.399935,-0.784747,0.579112,6
2.192327,-0.890378,-0.322045,-0.33527,-0.843216,-0.89601,6
-0.191805,0.834869,0.534134,1.745601,0.022226,0.968382,6
1.889942,1.141784,-0.202407,1.009181,0.095536,0.166902,7
1.607478,0.22027,-0.13964,-0.269571,1.898486,-0.704912,7
-1.930485,-0.534561,-0.084544,1.485152,-0.251733,0.111127,5
1.485538,-1.502874,0.157758,-0.136515,-1.597276,-0.914142,6
-2.661064,-1.693595,-0.018675,0.936282,1.167898,1.426206,6
1.176359,0.426225,0.551628,0.348987,-0.797929,0.556343,6
2.099532,0.698049,-0.478936,0.346772,0.667428,0.175081,7
-1.516855,-0.919636,-0.663563,1.162911,-1.138815,0.008103,6
-1.463617,0.581486,-2.966059,-1.159579,0.771616,0.321447,5
0.613467,0.665035,-0.312143,0.105535,0.708648,1.286215,6
0.308373,-3.366125,3.781836,-0.369259,1.593513,0.796859,8
1.886579,-0.063308,1.893022,-0.201577,0.375001,-0.224452,6
1.752069,0.491527,-1.064405,0.285074,1.676385,-0.188643,6
-2.094421,-2.335104,-0.810776,-1.036353,-0.138953,0.854004,5
-3.038961,0.489795,-0.063521,-0.188435,1.279119,-0.045471,6
0.687117,-1.04817,0.054833,0.156745,-2.166592,-1.240696,6
-0.508647,0.499301,0.902888,-0.451726,-0.665215,-0.79698,6
-0.366458,-1.35944,-0.430691,-0.397361,-0.781643,0.812838,5
0.818918,0.262694,-1.047355,1.089558,-0.473992,-0.596162,6
1.899096,1.285996,1.468764,0.278838,0.241887,0.247429,6
-1.536264,0.688069,0.361466,1.092123,-0.893145,0.706952,6
-3.003649,-0.952934,-0.898488,-0.582262,0.972918,-0.751891,7
1.182184,-3.275089,1.353065,-1.132024,-0.627736,-1.187529,6
2.397369,-0.716451,0.126139,1.204441,0.529139,1.155974,7
-1.094656,-0.888876,0.867822,-0.365967,0.094807,-0.494758,6
1.211747,2.443787,-0.896567,0.516166,0.228398,-1.0429,6
-2.030242,-0.557671,1.185416,0.290264,-0.017918,0.78508,5
2.756904,-0.376055,0.130058,0.139893,1.547402,0.714183,7
-2.030242,-0.557671,1.185416,0.290264,-0.017918,0.78508,5
1.337427,0.449051,0.027412,0.20531,-0.444543,-1.371667,8
1.135521,-0.254384,0.443279,0.329217,-0.592505,0.087162,6
-2.592581,1.830059,1.943141,0.571316,-0.416988,0.221863,5
-1.68075,-0.263911,1.128107,0.293234,0.357849,0.731514,6
1.028695,0.351144,0.643803,-0.641151,1.071227,-1.025869,5
0.913999,0.791981,1.053678,-0.470085,-0.733987,0.107016,5
3.443754,0.678935,0.583871,0.448665,-0.736627,0.099515,7
-0.095459,-0.399437,-0.437244,0.554996,-0.872472,-0.511556,5
1.475329,-1.04057,1.06089,1.342839,-0.963063,1.261337,7
-0.918577,-0.493304,0.14006,1.097833,-0.535733,0.68116,5
-1.369981,0.138751,-1.096979,-1.018351,0.608085,0.833911,5
1.497605,-0.82422,0.672801,1.000996,-1.146356,1.136127,6
1.342414,-0.042283,0.245837,-0.433265,-1.27257,-0.054635,6
0.713206,1.680892,-0.144774,0.117454,-0.534821,-0.168046,5
2.03205,0.849961,0.736083,-0.099818,-0.600076,-1.086123,7
2.585138,-1.473131,0.808771,0.472572,-1.02386,0.427594,5
0.647519,-1.078418,-0.966415,0.972298,0.125192,0.924119,5
-0.025494,0.019482,1.332713,0.619884,0.30413,1.062553,6
2.90616,0.668132,0.485367,0.522323,-1.05351,0.136141,6
2.171267,-1.358177,2.558218,-0.523579,-0.197647,-0.110497,7
1.736817,0.573331,-1.018923,1.46656,-0.933945,0.44799,5
2.18863,0.216579,-0.10315,1.434333,-0.922062,0.439015,6
2.703269,0.216657,-0.676893,-0.17326,2.252836,0.273443,7
2.077451,0.999879,1.04963,-0.040982,-0.693205,-0.32878,6
1.243808,-5.340071,3.855715,-0.020579,1.089495,0.337885,7
2.311118,-1.503845,2.416123,-1.608744,1.167862,-1.150174,8
2.474488,-1.181565,0.136678,0.655298,0.586734,0.867289,6
0.689396,2.438523,-0.218267,0.111331,-0.142698,-0.760301,5
2.843867,0.365753,-0.951711,-1.0113,1.632339,0.026449,7
1.503974,0.586819,-1.347031,-0.493025,0.182617,0.260819,5
2.139989,3.176794,-0.4442,-0.168092,-1.146024,-0.726886,4
0.598987,2.56057,-0.863908,0.967319,1.563032,0.067813,6
1.700371,2.6385,0.152065,0.769325,-0.443217,0.095313,5
1.512945,-1.138535,1.531076,-0.040646,-0.823507,-0.649749,6
2.125808,-0.466327,1.07653,0.175912,0.221319,-0.418778,7
-0.802405,-1.514513,-1.035275,0.681336,0.50442,0.040704,5
2.125808,-0.466327,1.07653,0.175912,0.221319,-0.418778,7
-1.040841,0.756796,0.517068,0.724679,-0.4405,1.349474,5
-0.114852,-1.652662,-0.113537,-1.278793,0.915942,-0.111861,6
-1.756577,-0.067336,0.67396,1.062002,0.852342,0.756272,5
0.417802,1.031924,-0.819706,1.56869,0.49428,1.352611,7
-0.091214,0.097779,-0.132959,0.93551,0.091591,0.442019,6
-0.430773,0.364975,0.059778,1.31188,-1.722162,-0.497508,8
-0.091214,0.097779,-0.132959,0.93551,0.091591,0.442019,6
1.395355,-1.483065,-0.991639,1.027227,-0.869132,-0.298168,6
-1.611732,-0.239809,0.844619,0.198215,-0.124235,0.887062,6
-0.889921,0.583925,-0.273071,-1.038681,-1.525733,1.211871,6
1.605334,2.800798,1.636377,0.532095,0.226075,0.3094,6
0.48812,0.288647,0.726555,0.345347,0.051198,-0.830621,6
-1.747827,1.364424,-1.932666,-2.547085,-1.197467,-0.241233,5
1.927323,0.879005,-0.290464,0.866326,1.882898,0.41998,7
3.211585,-2.315623,0.026481,0.442103,0.674406,0.046898,8
0.869462,2.01155,-0.035394,1.646251,1.234095,1.790012,5
2.251364,0.924639,0.034887,0.524182,-0.774454,-0.450012,6
0.869462,2.01155,-0.035394,1.646251,1.234095,1.790012,5
-1.864398,0.313637,-0.628869,0.157532,-0.86625,-1.321438,6
2.489102,1.934797,-1.696936,0.740967,-0.649496,-0.686225,6
0.150104,0.409393,-0.185682,0.870501,-0.803519,-0.595506,7
1.190288,0.843796,0.321753,0.263125,-0.32133,-1.016935,7
0.292065,0.492521,-0.133035,0.839216,-0.770639,-0.528936,7
0.292065,0.492521,-0.133035,0.839216,-0.770639,-0.528936,7
1.007394,0.43248,0.884121,-0.000284,0.870223,0.451181,6
0.320201,-1.299034,1.476368,1.467628,-0.188222,2.154911,6
1.672641,-2.532034,0.264978,1.624062,-0.03914,2.126394,7
1.006983,1.555917,-1.007834,0.847704,0.523725,-0.836088,6
-0.642548,0.863001,0.74913,0.683251,-0.716158,-1.043134,6
0.065411,2.47878,-0.702558,1.363117,-0.31216,-0.674398,6
-0.681113,-0.826076,-0.728474,0.821305,-1.704857,-0.669322,6
-1.598072,-0.315557,0.551544,0.389559,-0.011068,0.317228,6
2.163074,0.026617,0.339146,0.467599,-0.216766,-0.007875,7
-2.68837,-1.310346,0.046926,0.641982,0.59045,-0.710038,6
-1.902323,3.183199,2.54552,-4.059321,-2.08746,3.526958,6
1.632446,0.598523,0.179022,1.436981,-0.007162,0.760326,6
2.319777,0.320402,0.797894,0.941342,0.239953,1.023724,6
-1.800902,0.208419,0.360678,1.324679,-1.187185,-0.378021,6
-3.61781,1.647106,2.492627,1.03279,0.43944,1.147288,5
1.295792,0.76316,0.797146,0.213621,1.076228,-0.377256,8
-0.944599,0.557375,2.313651,0.894769,1.771559,2.224791,6
2.450656,0.866251,0.984787,0.170256,-0.818607,0.379642,7
1.267674,3.373749,1.130526,0.176446,-0.082416,-0.522098,6
-1.142605,-0.879829,2.152631,-0.499082,0.900763,0.187504,5
3.158642,-0.61119,0.189977,0.537833,0.894554,0.063633,7
3.049347,1.63783,-0.931361,0.368792,0.565144,0.537929,6
2.461508,1.035255,-0.968069,0.538435,0.136761,0.873569,7
1.378106,-0.010183,-1.934543,-1.79224,3.43153,1.321133,5
1.209353,-1.984733,-0.724309,1.227343,-0.138667,0.406642,7
1.953088,1.148329,0.160929,0.213503,1.093479,0.999571,7
0.90905,1.503206,1.117401,-0.445473,-0.168097,0.143668,5
0.558827,1.704913,1.20337,-0.381254,0.899212,0.555808,6
-1.83466,1.312314,-0.278035,-0.03597,0.91973,-0.630199,5
1.966463,0.233996,0.742878,0.550692,-0.188001,0.8763,7
2.053663,-0.548305,1.511786,0.101435,1.571578,0.990134,7
0.565043,0.665658,1.189411,-1.06741,0.553624,-1.014334,5
-1.010812,0.912864,0.261209,0.28219,-0.173065,0.274512,5
1.264489,-0.331029,0.559799,0.665623,-0.882484,0.368746,6
-2.952262,-1.194524,-0.440895,-0.311701,0.682499,0.259879,6
-2.952262,-1.194524,-0.440895,-0.311701,0.682499,0.259879,6
-0.890359,0.131084,0.076236,0.440276,0.571942,0.065747,6
2.997734,-0.2793,-0.276843,0.137974,0.912228,-0.313718,6
-1.250153,2.73536,4.87462,0.320475,2.568294,3.396408,6
1.780745,0.787176,0.143477,0.838015,1.669195,0.450092,7
1.780745,0.787176,0.143477,0.838015,1.669195,0.450092,7
2.607256,1.114745,0.163341,1.467607,-0.540852,0.291507,6
0.426898,-0.384561,0.240761,0.016163,-1.07793,-0.743678,6
1.211098,1.334018,-0.896157,0.920181,0.268126,1.38108,8
-1.413074,1.3405,-0.235682,1.826236,-0.430357,0.697816,6
0.1331,0.505285,0.835765,0.118949,-0.555579,0.345587,8
2.697289,-1.274192,0.747004,0.009967,0.70988,-0.182947,7
1.305254,-0.791013,0.698132,0.210418,-1.804936,0.000313,5
0.410315,0.595554,0.974746,0.246761,-0.049841,-0.115476,6
0.126007,1.135466,-0.506312,1.221027,-0.873281,0.984316,7
0.79407,2.0375,0.11335,1.307278,1.454597,1.303034,6
1.71308,-0.718847,-0.371773,1.442932,0.144437,1.93719,7
-1.185837,-0.704123,-0.253719,0.430281,-0.377294,-0.436208,5
1.878353,0.045006,1.312748,-0.814696,1.680611,-1.520503,7
0.871745,0.165608,2.217683,-1.771474,0.949769,-1.357348,6
-1.542188,-0.145856,-0.265761,1.780826,-0.596731,0.220211,5
-0.656271,1.083352,1.325848,1.307703,-0.033027,1.839309,6
3.376628,-1.383996,-0.944447,-0.09642,-0.19482,-0.300684,6
0.092377,-0.638874,-1.151441,-0.70786,-0.709536,-0.389388,5
0.837142,-0.999049,0.239525,1.617804,-1.398623,2.041773,6
-1.954771,-0.301604,0.655553,0.122292,0.214541,1.0409,6
0.143148,1.107416,-0.533382,-0.142495,-0.719088,0.841361,5
1.557163,-0.486085,1.110755,-0.407028,0.866351,-0.145563,6
2.409548,1.157488,-0.553474,2.118659,-0.682075,0.331741,7
0.784208,0.390013,0.71962,0.723033,-0.075164,0.170602,6
0.557466,1.674587,0.823326,0.775894,0.620944,1.450205,6
0.650293,-0.118108,0.265523,0.681952,-0.176702,0.93424,7
1.825527,1.413316,-0.138319,1.420651,0.211534,0.744647,8
-2.660308,0.237194,0.030375,0.765381,-0.350201,-0.793973,6
