@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M6-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 3 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10_clusterMembership-weka.filters.unsupervised.attribute.ClusterMembership-I8-Wweka.clusterers.EM---I100-N-1-X13-max-1-ll-cv1.0E-6-ll-iter1.0E-6-M1.0E-6-K10-num-slots1-S100'

@attribute pCluster_3_0 numeric
@attribute pCluster_3_1 numeric
@attribute pCluster_4_0 numeric
@attribute pCluster_4_1 numeric
@attribute pCluster_4_2 numeric
@attribute pCluster_4_3 numeric
@attribute pCluster_5_0 numeric
@attribute pCluster_5_1 numeric
@attribute pCluster_5_2 numeric
@attribute pCluster_5_3 numeric
@attribute pCluster_5_4 numeric
@attribute pCluster_5_5 numeric
@attribute pCluster_5_6 numeric
@attribute pCluster_5_7 numeric
@attribute pCluster_5_8 numeric
@attribute pCluster_6_0 numeric
@attribute pCluster_6_1 numeric
@attribute pCluster_6_2 numeric
@attribute pCluster_6_3 numeric
@attribute pCluster_6_4 numeric
@attribute pCluster_6_5 numeric
@attribute pCluster_6_6 numeric
@attribute pCluster_6_7 numeric
@attribute pCluster_6_8 numeric
@attribute pCluster_7_0 numeric
@attribute pCluster_7_1 numeric
@attribute pCluster_7_2 numeric
@attribute pCluster_7_3 numeric
@attribute pCluster_7_4 numeric
@attribute pCluster_7_5 numeric
@attribute pCluster_7_6 numeric
@attribute pCluster_7_7 numeric
@attribute pCluster_7_8 numeric
@attribute pCluster_8_0 numeric
@attribute pCluster_8_1 numeric
@attribute pCluster_8_2 numeric
@attribute pCluster_9_0 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0,0.000344,0.000004,0.003789,0.001278,0.000003,0.000897,0.000099,0.000003,0.000053,0.00003,0.310218,0.001082,0.00001,0.000201,0.000001,0.000053,0.332458,0.014473,0.000732,0.000625,0.087505,0.002712,0.09645,0,0.000001,0,0.021422,0.006765,0,0.000317,0.090755,0.001712,0.002701,0.016146,0.006042,0.001119,6
0,0.000832,0.001077,0.000068,0.034518,0,0.039341,0,0,0,0,0.014165,0.00318,0,0.000025,0,0.001028,0.029444,0,0.000796,0.003308,0.118443,0.005131,0.067282,0,0.001181,0,0.000358,0.000009,0,0.640558,0.004235,0.004587,0.027413,0.002983,0.000037,0,6
0,0.00122,0.000039,0.001177,0.004171,0.000009,0.163842,0.120076,0.000003,0.000289,0,0.013687,0.000569,0,0.000008,0.000072,0.552314,0.000017,0.000543,0.001035,0.00003,0.009879,0.097893,0.000193,0.000067,0.00031,0,0.008113,0.000103,0,0,0,0.002328,0.000187,0.000003,0.021822,0,6
0.000164,0.000092,0,0.00871,0.00015,0.00001,0,0.000002,0.860191,0.000072,0,0.000934,0.000038,0,0,0,0.000001,0.00029,0.094264,0.019078,0.000959,0.000005,0,0.000189,0,0,0,0,0.004002,0.000004,0,0,0.000021,0,0.000004,0.010818,0,7
0.000046,0,0,0.001719,0.000003,0.000001,0.000008,0,0.000001,0,0,0.000048,0.000285,0,0.000017,0,0,0.000032,0.000001,0.066881,0.000946,0.000018,0,0.624806,0,0.000614,0.000175,0.00011,0.134731,0,0.000035,0.000017,0,0.168564,0.000941,0,0,8
0,0.000444,0.000004,0.001911,0.002426,0.000005,0.002527,0.002065,0.000014,0.000013,0.000055,0.236554,0.001484,0,0.000041,0,0.001637,0.402117,0.0457,0.000546,0.000466,0.057031,0.000195,0.056472,0,0,0.000005,0.0027,0.001082,0,0.000067,0.083985,0.063112,0.00049,0.029461,0.005974,0.001415,8
0,0.000052,0,0.002537,0.0007,0,0.000232,0.002286,0.002323,0.000007,0.684623,0.037318,0.000152,0.000086,0.000081,0,0.000206,0.006929,0.219976,0.000312,0.004279,0.021187,0.000205,0.006992,0.000001,0,0,0.0034,0.004442,0.000003,0,0.000038,0.001366,0.000036,0.000207,0.000002,0.000022,5
0,0.000818,0.000005,0.005718,0.006127,0,0.001405,0.371004,0.00836,0.000029,0.003106,0.092816,0.00106,0.000002,0.000086,0,0.100003,0.003113,0.343654,0.000968,0.011066,0.030551,0.001373,0.002366,0.000213,0,0,0.000679,0.000926,0.000003,0,0.000001,0.014479,0.000011,0.000058,0,0,6
0,0.000292,0.000153,0.00188,0.00103,0.000002,0.001798,0,0,0,0,0.020436,0.003967,0,0.001664,0,0,0.007529,0,0.002349,0.00689,0.024524,0.000006,0.37851,0,0.001859,0.018044,0.051927,0.00139,0,0.357904,0.004212,0.00001,0.10751,0.000922,0.000019,0.005172,8
0.000001,0.001054,0.000003,0.003234,0.000529,0.00005,0.000208,0.000095,0.000007,0.000012,0,0.142183,0.005754,0,0.00001,0,0.000017,0.398382,0.006165,0.002371,0.00005,0.004393,0.000001,0.080911,0,0,0.016641,0.000126,0.000766,0,0.000051,0.225902,0.012577,0.000411,0.09629,0.000035,0.001773,7
0.00001,0.000176,0,0.068441,0.002318,0,0.003779,0,0.000005,0,0,0.016183,0.000912,0.00053,0.098203,0,0,0.000025,0.000012,0.018343,0.49034,0.011404,0.000783,0.002162,0,0.008599,0,0.000968,0.270433,0.000003,0,0,0,0.006366,0.000002,0,0,6
0,0.000221,0,0.003636,0.000356,0.000004,0.000071,0,0,0.000007,0,0.116434,0.000224,0,0.00002,0,0,0.467996,0.000142,0.001115,0.000015,0.016573,0.000071,0.023802,0,0,0,0.000996,0.015505,0,0.000025,0.285265,0.001509,0.000347,0.06403,0.000009,0.001626,5
0,0.000415,0.000149,0.000903,0.006143,0.000001,0.011716,0,0,0.000001,0,0.07415,0.003118,0,0.001736,0,0.000015,0.038495,0.000002,0.000859,0.00716,0.14488,0.000693,0.280507,0,0.000419,0.000023,0.030752,0.000518,0,0.331171,0.017278,0.000129,0.045092,0.002016,0.000396,0.001264,8
0.000003,0.000975,0,0.023362,0.000731,0,0.002758,0.000161,0.000006,0.000021,0,0.429041,0.000654,0,0.000001,0.000001,0.001715,0.151221,0.009019,0.002968,0.000075,0.019155,0.1258,0.001419,0,0.000001,0,0.000734,0.14132,0,0,0.009924,0.055398,0.000623,0.022916,0,0,7
0,0.000048,0,0.000291,0.006146,0,0.062765,0,0,0,0,0.019193,0.000039,0,0.000119,0,0.000278,0.006733,0.000001,0.000164,0.000243,0.524214,0.073539,0.010819,0,0.000105,0,0.262777,0.001605,0,0.011946,0.000513,0.007115,0.004187,0.000697,0.006465,0,6
0,0.002369,0.000274,0.001033,0.146383,0.000037,0.569454,0.019938,0.000002,0.000121,0,0.090624,0.006936,0,0.008,0.000015,0.047966,0.000179,0.000173,0.001779,0.013967,0.042305,0.020829,0.009447,0,0.000264,0,0.000273,0.000034,0,0.000001,0,0.000003,0.000529,0.000003,0.017062,0,5
0.000001,0.000866,0,0.006609,0.000581,0.000021,0.000147,0.000341,0.00019,0.000015,0,0.227272,0.001528,0,0.000005,0,0.000077,0.493332,0.066406,0.001718,0.000042,0.005478,0.000002,0.020174,0,0,0.000125,0.000139,0.003664,0,0,0.073895,0.031662,0.000043,0.058094,0.000087,0.007487,7
0,0.000257,0.000007,0.00102,0.001018,0.000001,0.001596,0.000004,0,0.000009,0,0.162152,0.000667,0,0.000038,0,0.000099,0.341042,0.000208,0.000308,0.000208,0.085192,0.013155,0.045887,0,0.000002,0,0.013897,0.001791,0,0.011145,0.286621,0.004221,0.006253,0.022457,0.000633,0.000112,7
0,0.001245,0.001017,0.0022,0.003348,0,0.010683,0,0,0,0,0.00265,0.010127,0,0.019914,0,0.000001,0.000015,0,0.006669,0.231117,0.001867,0.000033,0.006383,0,0.605168,0,0.000667,0.000113,0.000646,0.000963,0,0,0.095135,0.000001,0,0.000037,7
0,0.003032,0.000006,0.03683,0.001508,0,0.003621,0.000001,0,0,0,0.00289,0.00185,0,0.352924,0,0,0,0,0.011757,0.384909,0.000075,0.020308,0.000009,0,0.175332,0,0.000034,0.001974,0.000816,0,0,0,0.002121,0,0,0,5
0,0.000924,0.000488,0.001878,0,0,0,0,0,0,0,0,0.009158,0,0.000001,0,0,0,0,0.165545,0.000021,0,0,0,0,0.821459,0,0,0.000001,0,0,0,0,0.000524,0,0,0,7
0,0.000881,0.002201,0.000428,0.005208,0.000003,0.00413,0,0,0,0,0.003172,0.010782,0,0.000557,0,0,0.001346,0,0.005336,0.017727,0.010487,0.000001,0.241243,0,0.016299,0.09188,0.001942,0.000034,0,0.496408,0.000084,0.000017,0.089262,0.000274,0.000019,0.000279,6
0,0.000881,0.002201,0.000428,0.005208,0.000003,0.00413,0,0,0,0,0.003172,0.010782,0,0.000557,0,0,0.001346,0,0.005336,0.017727,0.010487,0.000001,0.241243,0,0.016299,0.09188,0.001942,0.000034,0,0.496408,0.000084,0.000017,0.089262,0.000274,0.000019,0.000279,6
0,0.000388,0.000019,0.000309,0.002025,0.000001,0.344741,0.000379,0,0.000016,0,0.010001,0.000202,0,0.000002,0.000005,0.152106,0.000102,0.000007,0.000285,0.000007,0.027697,0.388726,0.000301,0,0.001496,0,0.043117,0.000101,0,0.000365,0,0.024032,0.002058,0.000038,0.001475,0,6
0,0.000924,0.000488,0.001878,0,0,0,0,0,0,0,0,0.009158,0,0.000001,0,0,0,0,0.165545,0.000021,0,0,0,0,0.821459,0,0,0.000001,0,0,0,0,0.000524,0,0,0,7
0,0.000141,0.000001,0.000444,0.004993,0,0.00651,0,0,0,0,0.044746,0.00016,0,0.000089,0,0.000046,0.160582,0,0.000287,0.000388,0.419282,0.003286,0.056456,0,0.000009,0,0.062252,0.00132,0,0.078721,0.118104,0.021141,0.005256,0.013142,0.002206,0.000439,7
0,0.000167,0,0.000307,0.00118,0.000002,0.00001,0.11563,0.014543,0.00001,0.000112,0.005402,0.000145,0,0.000001,0,0.029073,0.000469,0.134643,0.00016,0.000495,0.000542,0,0.000277,0.684953,0,0,0.000001,0.000008,0,0,0,0.002867,0,0.000005,0.008997,0,7
0,0.000167,0,0.000307,0.00118,0.000002,0.00001,0.11563,0.014543,0.00001,0.000112,0.005402,0.000145,0,0.000001,0,0.029073,0.000469,0.134643,0.00016,0.000495,0.000542,0,0.000277,0.684953,0,0,0.000001,0.000008,0,0,0,0.002867,0,0.000005,0.008997,0,7
0.001899,0.000951,0.02081,0.001561,0,0.00429,0,0.000021,0.113605,0.000217,0,0.000033,0.553189,0,0,0,0,0,0.000029,0.300487,0.000011,0,0,0.002895,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,6
0,0.001185,0.002062,0.002385,0.028232,0.000008,0.128656,0.000451,0,0.000004,0,0.073656,0.025317,0.003175,0.022532,0,0.000291,0.00454,0.000257,0.004083,0.141714,0.083367,0.000071,0.390988,0,0.005236,0.006579,0.009359,0.000214,0.000099,0.015283,0.000072,0.000095,0.049278,0.000376,0.000277,0.000157,8
0,0.000271,0.000006,0.000505,0.005385,0,0.028807,0.000042,0,0.000001,0,0.113955,0.000482,0,0.000031,0,0.012003,0.233387,0.000263,0.000195,0.000454,0.207486,0.011317,0.022688,0,0.000005,0,0.013267,0.000444,0,0.010379,0.061421,0.245313,0.002587,0.019912,0.009293,0.0001,6
0,0.000781,0,0.004057,0.041441,0.000005,0.044449,0.000452,0.000007,0.000004,0,0.208757,0.001504,0.000001,0.011843,0,0.00211,0.027167,0.003759,0.001223,0.007188,0.528559,0.000177,0.074292,0,0.000003,0,0.023429,0.001251,0,0.000037,0.000397,0.014739,0.000488,0.001237,0.000017,0.000627,6
0,0.000226,0,0.001169,0.000028,0,0.000033,0,0,0.000011,0,0.073755,0.0001,0,0,0.000001,0.000009,0.455562,0.000014,0.000302,0,0.001349,0.037238,0.000733,0,0,0,0.000128,0.008158,0,0.000024,0.351194,0.00182,0.000543,0.067576,0.000027,0,6
0,0.000642,0.000002,0.045827,0.005502,0.000031,0.004123,0,0,0.000036,0,0.063873,0.004096,0.000001,0.642005,0.000001,0,0.000017,0.000001,0.02777,0.086197,0.00151,0.000037,0.038557,0,0.000702,0.000005,0.000592,0.07504,0,0,0,0,0.003285,0,0.000004,0.000142,5
0.000002,0.008755,0,0.015931,0.040124,0.000032,0.001035,0.04615,0.029642,0.000019,0,0.271205,0.003614,0,0.000141,0,0.056361,0.030841,0.136188,0.006671,0.000722,0.021606,0.000001,0.004593,0.011671,0,0,0.00001,0.000466,0,0,0.000006,0.312886,0,0.001277,0,0.000051,4
0,0.000111,0.000001,0.000255,0.005731,0.000001,0.073974,0,0,0.000002,0,0.037003,0.000088,0,0.000049,0.000001,0.000963,0.008764,0.000001,0.000136,0.000072,0.44923,0.136964,0.011051,0,0.000091,0,0.216787,0.000668,0,0.030719,0.00126,0.007572,0.00391,0.000693,0.013905,0,6
0,0.000305,0.00005,0.00029,0.002431,0,0.311392,0.000006,0,0.000011,0,0.015707,0.000342,0,0.000016,0.000007,0.004147,0.000062,0,0.000239,0.000026,0.035914,0.562902,0.000915,0,0.010629,0,0.046055,0.000151,0,0.002135,0.000001,0.000114,0.006145,0.000007,0.000002,0,5
0,0.000337,0.000001,0.002406,0.003613,0.000005,0.004904,0,0,0.00003,0,0.222786,0.000414,0,0.000357,0.000011,0.000014,0.111183,0.000013,0.000817,0.000231,0.305166,0.072097,0.077573,0,0.000008,0,0.113712,0.011033,0,0.008482,0.034423,0.000252,0.009414,0.004956,0.01576,0.000004,6
0,0.000475,0.000021,0.001276,0.011355,0.000003,0.015152,0,0,0,0,0.030952,0.002267,0,0.005361,0,0.000004,0.014689,0,0.001751,0.011133,0.202284,0.000026,0.3079,0,0.000699,0.004297,0.070214,0.00061,0,0.274574,0.002881,0.000369,0.030971,0.001321,0.000079,0.009335,7
0,0.000227,0,0.000525,0.000109,0.000002,0.000012,0,0,0,0,0.025333,0.000155,0,0.000001,0,0,0.3743,0,0.000388,0.000002,0.003172,0.000016,0.007101,0,0,0,0.000104,0.000785,0,0.000297,0.523731,0.001468,0.000242,0.059404,0.000011,0.002616,6
0,0.000057,0.000001,0.007301,0.002621,0.000002,0.003511,0,0,0.000004,0,0.044754,0.000684,0.000127,0.022412,0,0,0.007786,0.000162,0.004241,0.026452,0.096403,0.000046,0.561474,0,0.00016,0.000153,0.121512,0.067708,0,0.000722,0.001015,0.000002,0.028513,0.000747,0.000104,0.001324,5
0,0.001678,0.000026,0.000535,0.011603,0.000004,0.012533,0.339699,0.000026,0.000024,0,0.001981,0.000955,0,0.000132,0,0.576574,0.000009,0.000411,0.002129,0.00263,0.000783,0.004989,0.000051,0.000074,0.000014,0,0.000005,0.000003,0,0,0,0.000164,0.000033,0.000001,0.042934,0,5
0,0.000047,0,0.007653,0.015275,0,0.015047,0,0,0,0,0.00268,0.000156,0,0.652819,0,0,0.00002,0,0.016107,0.209485,0.022651,0.000028,0.017241,0,0.001314,0,0.003981,0.030285,0.000001,0,0,0,0.005197,0.000003,0,0.000007,7
0.000005,0.000064,0,0.004743,0.00001,0,0,0.000075,0.060969,0.000205,0.52818,0.012575,0.000072,0.000001,0,0.000001,0,0.006634,0.377996,0.000782,0.000042,0.000069,0.000002,0.000649,0,0,0,0.000003,0.006722,0,0,0.000003,0.000008,0,0.000151,0.000028,0.000008,5
0.000005,0.000237,0,0.009624,0.000991,0.000016,0,0.000188,0.479753,0.000144,0,0.023477,0.000128,0,0.000003,0.000001,0.000028,0.003346,0.469145,0.003197,0.000707,0.001068,0,0.002456,0.00006,0,0,0.000003,0.004224,0,0,0,0.000272,0,0.000034,0.000887,0.000004,5
0,0.002706,0,0.008624,0.023454,0.000071,0.012725,0.000063,0.000003,0.000399,0,0.77263,0.002228,0,0.003648,0.000366,0.000157,0.008807,0.000449,0.002233,0.000241,0.122837,0.004784,0.026608,0,0,0,0.003102,0.003497,0,0.000001,0.00009,0.000013,0.000139,0.000113,0.000013,0,5
0,0.000094,0,0.003663,0.017304,0.000002,0.055143,0,0,0.000012,0,0.089607,0.000271,0,0.031644,0.000005,0.000002,0.002505,0.000011,0.001632,0.01336,0.408349,0.03444,0.106898,0,0.00044,0,0.185559,0.034366,0,0.000314,0.000063,0.000001,0.012466,0.000063,0.001785,0.000001,6
0.000024,0.001547,0.000517,0.00176,0.000131,0.001602,0.000066,0.002231,0.001842,0.000017,0,0.008006,0.145622,0,0,0,0.000001,0.005031,0.005406,0.030383,0.000046,0.000027,0,0.153298,0,0,0.625911,0,0.000021,0,0.000001,0.00042,0.000841,0.000276,0.014972,0.000001,0,7
0.00005,0.0018,0,0.014401,0.000485,0.000034,0,0.000346,0.803041,0.000021,0,0.001055,0.000196,0,0,0,0.000405,0.000078,0.154566,0.014791,0.002572,0.000007,0,0.000053,0.000007,0,0,0,0.000101,0.000013,0,0,0.00105,0,0,0.0049,0.000028,5
0,0.000755,0.000023,0.006105,0.00637,0.000003,0.007819,0,0,0.000035,0,0.230074,0.001446,0,0.004766,0.000009,0.000001,0.015683,0,0.002737,0.004149,0.166389,0.207073,0.12098,0,0.000637,0,0.123188,0.024544,0,0.00852,0.001289,0,0.061743,0.000247,0.005396,0.000021,6
0.000001,0.000059,0,0.009246,0.00239,0,0.00813,0.000006,0.000016,0.000057,0.000001,0.128284,0.000218,0,0.000101,0.000008,0.000021,0.045775,0.008767,0.00349,0.00261,0.175229,0.126648,0.050448,0,0.000022,0,0.033961,0.384038,0,0.000005,0.003138,0.001043,0.008535,0.007755,0.000001,0,6
0,0.000507,0,0.008734,0.050104,0.000003,0.047972,0,0,0.000003,0,0.166704,0.000694,0,0.147068,0.000001,0.000003,0.002747,0.000006,0.003163,0.008326,0.44414,0.000788,0.069854,0,0.000027,0,0.032428,0.015151,0,0.000024,0.000037,0.000004,0.00141,0.000063,0,0.000036,6
0.000027,0.003879,0.000002,0.006742,0.000002,0.001027,0,0.000002,0.000004,0.000046,0,0.032411,0.019983,0,0,0,0,0.233502,0.000555,0.017025,0,0.000002,0,0.005132,0,0,0.159055,0,0.000579,0,0,0.130101,0.000112,0.000069,0.389667,0.000001,0.000074,8
0.000011,0.004727,0.000041,0.007173,0.001333,0.000554,0.000296,0.022249,0.006081,0.000049,0,0.145536,0.053098,0,0.000003,0,0.000226,0.174986,0.141146,0.015441,0.000173,0.000962,0,0.105616,0.000027,0,0.210419,0.000004,0.000271,0,0,0.008868,0.033504,0.000091,0.066999,0.000051,0.000066,6
0,0.005703,0.001348,0.002178,0.212559,0.000056,0.373731,0.0131,0.000004,0.000085,0,0.045484,0.025609,0.0002,0.073902,0.000002,0.006954,0.000029,0.000048,0.008156,0.202884,0.006653,0.004455,0.006751,0,0.001475,0,0.000018,0.000022,0.000023,0,0,0,0.001002,0,0.007567,0,3
0,0.000645,0,0.002502,0.012778,0.000005,0.009399,0.000001,0,0.000003,0,0.255011,0.000999,0,0.001489,0,0.000094,0.157634,0.000092,0.000894,0.000461,0.373152,0.000207,0.097686,0,0.000001,0,0.012629,0.001884,0,0.001057,0.049883,0.010167,0.000898,0.009679,0.000002,0.000749,6
0,0.000164,0,0.007674,0.002539,0,0.00946,0,0,0.000002,0,0.000229,0.000053,0,0.104797,0,0,0,0,0.020399,0.104387,0.000305,0.317716,0.000028,0,0.407397,0,0.001036,0.009263,0.000006,0,0,0,0.012641,0,0.001904,0,6
0.000002,0.000257,0,0.011313,0.004493,0.000001,0.000024,0.011537,0.278502,0.000058,0.000041,0.008943,0.000125,0,0.000053,0,0.004202,0.000163,0.59726,0.003642,0.05292,0.004347,0.000023,0.000772,0.001166,0,0,0.000121,0.003346,0.00056,0,0,0.000528,0,0.000002,0.015597,0,6
0.00018,0.00138,0,0.027769,0.000267,0.000045,0,0.000013,0.849691,0.00011,0,0.0089,0.000093,0,0,0,0.000034,0.001682,0.080969,0.024004,0.000018,0.000004,0,0.000025,0,0,0,0,0.00458,0,0,0,0.00019,0,0.000022,0.000023,0,5
0,0.000192,0,0.006083,0.027044,0,0.036003,0,0,0,0,0.005293,0.000236,0,0.596525,0,0,0.000048,0,0.007059,0.181539,0.070243,0.000467,0.010967,0,0.005395,0,0.034613,0.008176,0.000003,0.000016,0,0,0.009921,0.000003,0.000003,0.000172,5
0.000002,0.000217,0,0.007423,0.001047,0.000009,0.000041,0.003135,0.092112,0.000022,0.000897,0.043139,0.000784,0.000121,0.000146,0,0.000032,0.008357,0.789374,0.001836,0.004023,0.00732,0,0.03211,0.000886,0,0.00005,0.000754,0.002838,0,0,0.000017,0.001077,0.000006,0.000298,0.000702,0.001225,5
0.00001,0.000988,0.000001,0.014084,0.000025,0.000103,0.000007,0.000024,0.000125,0.000023,0,0.075626,0.005571,0,0.000001,0,0,0.285716,0.026643,0.007622,0.000008,0.000242,0,0.040447,0,0,0.180567,0.000077,0.007553,0,0.000002,0.168123,0.002457,0.000355,0.178677,0.000037,0.004886,8
0,0.000036,0.657859,0,0.02345,0.000053,0.023025,0,0,0,0,0.000011,0.208539,0,0.000001,0,0,0,0,0.019832,0.008196,0,0,0.043518,0,0.004487,0,0,0,0,0.000016,0,0,0.010975,0.000001,0,0,5
0.000014,0.000095,0,0.021959,0.000853,0.000012,0.000036,0.000033,0.124169,0.000062,0.000563,0.052597,0.00059,0.000134,0.000215,0,0,0.025619,0.50433,0.009994,0.005875,0.009469,0.000001,0.140036,0,0,0.000013,0.001042,0.098579,0,0,0.000176,0.000149,0.000058,0.002491,0.000455,0.000384,6
0,0.000349,0,0.007262,0.04293,0.000004,0.087578,0.000001,0,0.000014,0,0.16149,0.000646,0,0.15199,0.000004,0.000013,0.001148,0.000061,0.002026,0.023452,0.359867,0.007823,0.055966,0,0.000151,0,0.080903,0.01396,0,0.000013,0.000005,0.000001,0.0022,0.000015,0.000117,0.000009,5
0.000001,0.000444,0,0.011837,0.002286,0.000011,0.000346,0.000021,0.000179,0.000049,0,0.374945,0.000438,0,0.000094,0.000002,0.000023,0.376919,0.034051,0.002286,0.000115,0.058265,0.000106,0.037043,0,0,0,0.001542,0.034657,0,0,0.029886,0.007641,0.000062,0.026424,0.000019,0.000306,6
0,0.000338,0.000001,0.012843,0.015577,0.000002,0.002935,0.022281,0.035722,0.000016,0.001724,0.046525,0.000602,0.005445,0.010359,0,0.002058,0.001411,0.492893,0.002731,0.195489,0.086186,0.000116,0.01764,0.002571,0.000003,0,0.019348,0.005223,0.002228,0,0,0.000987,0.000054,0.000032,0.016244,0.000414,6
0.000002,0.000288,0,0.009246,0.002632,0.000009,0.000007,0.001051,0.305134,0.000042,0,0.03326,0.000162,0,0.000014,0,0.000287,0.004721,0.623353,0.002565,0.001485,0.004137,0,0.003072,0.001391,0,0,0.000019,0.003624,0,0,0,0.003013,0,0.000075,0.000393,0.000016,5
0.000017,0.000262,0.000001,0.035816,0.000679,0.000036,0.00007,0.000129,0.103649,0.000034,0.000001,0.053303,0.002714,0.000432,0.000633,0,0,0.01228,0.411017,0.015791,0.006937,0.007732,0,0.286122,0.000001,0,0.008031,0.005065,0.0451,0,0,0.000153,0.000233,0.000215,0.001903,0.000065,0.001578,6
0,0.000064,0.000001,0.005996,0.00288,0.000002,0.005109,0,0,0.000002,0,0.04362,0.000717,0.000098,0.020098,0,0,0.008519,0.00026,0.002962,0.026663,0.126244,0.000035,0.48811,0,0.000193,0.000462,0.200281,0.036567,0,0.00146,0.001151,0.000012,0.024866,0.00086,0.000116,0.00265,6
0,0.000225,0,0.000294,0.000123,0.000001,0.000002,0.152122,0.003044,0.000016,0,0.001717,0.000026,0,0,0,0.25575,0.000076,0.046864,0.000118,0.000006,0.000023,0.000006,0.000002,0.501786,0,0,0,0.000009,0,0,0,0.005572,0,0.000002,0.032215,0,6
0.000013,0.000003,0,0.002886,0.000251,0,0,0,0.094933,0.000003,0,0.000011,0.000006,0.000021,0.000168,0,0,0,0.000284,0.022154,0.522135,0.000005,0,0.000042,0,0,0,0,0.003489,0.353486,0,0,0,0,0,0.000109,0,6
0,0.000443,0,0.005081,0.032961,0.000001,0.034944,0.000001,0,0.000001,0,0.153128,0.000201,0,0.001987,0,0.000318,0.032528,0.000088,0.001599,0.000363,0.64526,0.000591,0.015675,0,0,0,0.01084,0.009416,0,0.000006,0.000807,0.050187,0.000161,0.003411,0,0.000004,6
0,0.000049,0,0.000376,0.003282,0,0.058437,0,0,0.000003,0,0.035504,0.000052,0,0.000054,0.000002,0.000529,0.007348,0.000011,0.00014,0.000099,0.372596,0.172658,0.010231,0,0.000066,0,0.307689,0.002356,0,0.00543,0.000862,0.005246,0.003631,0.000707,0.012643,0,6
0,0.000066,0.000001,0.002467,0.009429,0,0.037124,0.000005,0,0,0,0.021354,0.000204,0.000003,0.019105,0,0.000072,0.004299,0.000474,0.000885,0.053363,0.377056,0.00085,0.049809,0,0.000367,0.000001,0.401942,0.005902,0.000138,0.000683,0.000027,0.001848,0.009,0.000454,0.001169,0.001904,6
0,0.000254,0.017643,0.000007,0.040172,0.000158,0.055626,0.000003,0,0.000009,0,0.004452,0.129626,0.000002,0.000007,0,0.000042,0.006197,0,0.006666,0.002129,0.000468,0.000001,0.710304,0,0.000028,0.000092,0,0,0,0.006386,0.0009,0.000003,0.012088,0.006721,0.000017,0,4
0,0.000004,0,0.001677,0.003885,0,0.009879,0,0,0,0,0.000285,0.000032,0.000001,0.225888,0,0,0.000001,0,0.008878,0.659666,0.002288,0.000791,0.004201,0,0.035281,0,0.000753,0.025085,0.003581,0,0,0,0.017781,0,0.000043,0,6
0,0.000081,0,0.005949,0.020862,0.000002,0.029024,0.000034,0.000099,0.000025,0,0.10745,0.000162,0,0.003433,0.000004,0.000149,0.012953,0.014208,0.00205,0.008763,0.59468,0.006013,0.067174,0,0.000004,0,0.071514,0.049442,0,0.000001,0.000084,0.001461,0.00068,0.000842,0.002856,0,6
0,0.00029,0.000003,0.003997,0.006592,0.000003,0.006813,0.002321,0.000108,0.000017,0.000861,0.251913,0.001033,0.000071,0.001114,0,0.000937,0.114041,0.109024,0.000731,0.005491,0.277866,0.000559,0.12209,0,0.000001,0.000001,0.052401,0.004281,0,0.000035,0.007003,0.01482,0.000882,0.004762,0.008055,0.001886,6
0,0.000029,0,0.003066,0.000322,0.000001,0.000243,0,0,0.000003,0,0.032377,0.000173,0,0.000067,0,0,0.224216,0.000048,0.002423,0.000674,0.032967,0.000244,0.196833,0,0.000003,0.000001,0.014444,0.111412,0,0.002168,0.280043,0.000172,0.024714,0.071989,0.000444,0.000926,7
0.000011,0.004411,0.00109,0.133458,0.002182,0.000244,0.001727,0.000417,0.008791,0.000081,0,0.035259,0.081916,0.00991,0.155071,0,0,0.000008,0.001965,0.099483,0.320598,0.000336,0,0.062316,0,0.002979,0.066175,0.001279,0.007619,0.000042,0,0,0,0.002425,0,0.000043,0.000165,7
0,0.000013,0.000001,0.002412,0.004562,0,0.027016,0,0,0,0,0.009322,0.000138,0.000319,0.043747,0,0,0.000686,0.00005,0.001484,0.277357,0.166157,0.002489,0.089925,0,0.009382,0,0.268671,0.034423,0.003092,0.000475,0.000007,0.000003,0.058145,0.000066,0.000014,0.000041,7
0,0.006598,0.001625,0.010257,0.017162,0.000014,0.020566,0.001159,0.000008,0.000055,0,0.01528,0.018884,0.000647,0.296363,0,0.00002,0,0.000009,0.01254,0.567042,0.000121,0.001149,0.000428,0,0.006188,0,0.000006,0.000097,0.022203,0,0,0,0.000491,0,0.001085,0.000001,4
0,0.000142,0.000001,0.000417,0.000345,0.000001,0.000184,0,0,0,0,0.025416,0.00034,0,0.000008,0,0.000001,0.251375,0.000001,0.00033,0.000054,0.018741,0.000032,0.044042,0,0,0.000067,0.00285,0.000604,0,0.028336,0.572221,0.004263,0.002975,0.039296,0.000323,0.007635,7
