@relation wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A6-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.011552,0.000683,-0.02317,0.012156,0.01382,0.005096,7
0.011552,0.000683,-0.02317,0.012156,0.01382,0.005096,7
0.007321,0.000576,-0.002697,0.014933,0.022895,0.016842,6
0.002757,0.008136,0.000814,-0.0094,-0.013948,0.000807,8
0.000021,-0.00375,0.011279,-0.015892,-0.017227,0.005517,6
0.000561,0.003153,-0.017898,-0.006777,-0.014679,-0.000162,6
-0.015885,-0.003304,0.025053,-0.002972,0.008989,0.003781,6
-0.00923,0.007301,-0.009327,0.007823,0.006074,-0.018409,5
0.008885,0.002027,-0.029906,-0.022275,-0.017754,0.008601,4
-0.000067,-0.00692,0.0071,0.010533,-0.013293,-0.00921,6
0.004122,-0.003901,0.018228,0.003649,0.019331,-0.033398,5
-0.012732,0.008236,0.000134,0.006631,-0.00371,-0.005846,6
-0.013254,-0.008891,-0.00128,0.015205,-0.012627,-0.005633,7
-0.025969,-0.009612,-0.001495,-0.000257,-0.008617,0.002356,6
-0.017564,0.014733,-0.006789,0.001943,-0.000589,0.002789,5
0.027095,-0.019367,-0.004773,-0.004439,-0.011669,-0.008843,5
-0.012984,-0.003093,-0.008788,-0.029476,-0.007091,-0.014497,7
-0.004362,0.005111,0.004955,0.006876,0.036455,0.010273,5
0.007635,-0.018001,-0.006947,-0.013431,0.015966,0.009403,5
-0.012843,0.001324,-0.016533,-0.018423,0.008511,-0.019388,5
-0.008067,0.021762,-0.011495,0.009486,-0.007211,-0.006437,6
0.00521,-0.00609,-0.013378,0.007895,-0.0198,0.027681,7
0.020198,0.002562,-0.030893,0.002301,0.002927,0.030571,5
-0.008454,0.00126,0.021205,-0.004844,-0.014168,-0.001022,6
0.01004,0.02086,0.023912,-0.009835,-0.002324,0.00928,6
-0.014034,0.01639,-0.027515,0.003152,-0.009565,-0.009442,6
-0.012262,-0.000137,-0.009569,-0.001973,-0.021966,0.032789,8
0.004869,-0.003294,-0.01565,0.002865,-0.01552,0.022706,6
0.006465,0.008935,-0.021362,0.003355,0.004025,-0.0252,3
-0.0202,-0.002619,-0.018738,0.006501,0.004692,-0.011825,6
0.010198,-0.005974,0.018029,-0.019731,-0.000006,-0.038838,6
0.045384,0.003576,0.00841,-0.003443,-0.014171,0.018424,6
0.013715,-0.012656,-0.020872,-0.006448,0.004384,0.023291,5
-0.009159,0.003857,-0.013713,0.002026,-0.012002,-0.017052,5
0.00154,0.010872,-0.015003,-0.007992,0.002369,0.014486,5
-0.01081,0.010395,-0.013745,0.012987,-0.014506,0.031049,8
0.005014,-0.000508,0.004624,-0.006506,-0.010861,-0.031628,5
-0.007787,0.017129,-0.015708,-0.001597,-0.001648,0.025351,6
-0.007116,0.019104,-0.01991,0.001938,-0.004544,-0.012181,5
-0.019714,0.013491,-0.021309,-0.010432,0.008688,-0.000912,6
0.015985,0.026439,-0.014417,-0.003881,-0.008109,0.0056,6
0.008524,-0.015389,-0.010047,-0.009954,0.015109,0.002263,5
-0.010725,0.011087,-0.016141,0.001734,0.000357,0.021982,6
-0.015503,0.015845,-0.007461,0.001897,0.000152,0.000129,6
0.035157,-0.012276,-0.000721,-0.002153,0.00344,0.005303,6
0.037628,0.010535,0.002523,-0.011022,-0.003394,0.008154,6
-0.013985,0.008438,-0.026348,-0.010712,-0.004366,-0.013473,6
-0.006045,-0.005524,0.008243,0.001841,0.013116,-0.024345,6
0.001537,0.001569,0.002952,-0.014399,-0.010692,-0.003844,6
-0.009858,-0.011293,-0.001405,-0.020765,0.013562,-0.028153,4
-0.003147,0.007828,0.004505,-0.017796,-0.007189,-0.014131,6
-0.002609,0.01344,-0.011692,-0.007778,-0.005842,0.002565,6
-0.006885,0.000735,-0.005243,0.006439,0.013707,-0.004938,6
-0.015195,0.019412,0.006436,-0.002005,-0.01501,0.017445,7
0.008301,0.02039,-0.009399,-0.002783,-0.017696,0.012568,7
0.002854,0.026469,0.010768,-0.007318,-0.003871,-0.00599,7
0.017501,-0.001272,-0.000808,0.007222,0.006198,-0.028217,4
-0.012804,0.011388,-0.000185,0.005751,-0.014602,0.002394,7
0.004295,0.014019,-0.003557,-0.014444,-0.00514,-0.021292,5
-0.002922,0.005351,-0.001308,0.005249,0.01197,-0.005751,5
-0.008313,-0.016386,-0.029505,-0.010353,-0.010032,0.000597,4
-0.015219,-0.016501,-0.022262,-0.027245,-0.02197,0.009143,6
-0.015741,-0.012166,-0.00974,-0.023002,-0.018309,0.019725,7
0.008752,-0.015466,-0.014559,-0.006163,0.015159,0.004824,5
-0.012968,0.020967,-0.025442,-0.031088,-0.001659,-0.005815,5
0.001554,0.009633,0.00139,0.006505,0.0244,0.004462,6
-0.025951,-0.012898,0.012628,-0.0063,0.002537,0.013502,5
-0.00318,-0.00085,0.005672,-0.000452,0.00814,-0.022825,6
-0.007004,-0.017326,0.019946,0.013601,-0.017022,0.001728,5
-0.006602,-0.009845,0.020129,0.019002,-0.029882,-0.006139,7
-0.008812,0.012554,0.009351,-0.001446,-0.025436,0.009529,9
0.025789,-0.016638,-0.018613,0.014745,0.017501,0.031476,5
-0.002068,0.021754,0.007417,-0.020114,-0.00529,-0.001435,6
0.006591,0.004804,0.012635,0.007057,-0.009288,0.000443,8
-0.018154,-0.012666,-0.010392,-0.013142,-0.009906,-0.003558,7
0.000759,0.01728,-0.005601,0.014599,-0.014834,-0.014335,5
-0.001944,0.014838,-0.007388,-0.007489,-0.002958,-0.015859,6
-0.008344,-0.002498,-0.01219,-0.014601,-0.006389,-0.008477,5
0.001596,0.006315,-0.015925,-0.004957,-0.001598,-0.002051,5
0.033376,-0.005,0.008119,-0.028155,-0.0067,0.007325,7
0.033376,-0.005,0.008119,-0.028155,-0.0067,0.007325,7
0.00695,0.00198,0.008121,0.000106,0.005245,0.000774,6
-0.023764,-0.003253,-0.014645,-0.000296,-0.014802,-0.001652,7
0.00578,0.01222,0.012235,-0.023052,-0.006542,-0.016604,5
-0.00168,-0.008267,0.008136,0.002242,0.017208,-0.033091,5
-0.004063,0.007735,0.000205,0.003943,0.026065,0.013006,6
-0.00119,0.005991,0.001926,0.004085,0.010805,0.014955,6
0.032687,0.012899,-0.017648,-0.010309,-0.008239,0.00621,4
-0.017462,-0.000081,-0.023609,-0.012696,-0.018281,0.014686,6
-0.010276,-0.005088,-0.008315,-0.022131,-0.009057,-0.018984,7
-0.006135,0.006911,-0.014731,0.007786,0.004764,-0.024563,6
-0.002959,0.004188,-0.001647,0.002225,0.01991,-0.007332,5
0.032087,0.004109,-0.013764,-0.003191,-0.001081,0.017021,5
0.011516,-0.002701,-0.011107,-0.000075,0.015671,0.016614,7
0.020832,-0.007957,-0.019568,0.008288,0.006519,0.015887,7
0.011516,-0.002701,-0.011107,-0.000075,0.015671,0.016614,7
0.02623,0.019953,0.01019,-0.022161,-0.012888,0.003745,5
0.020832,-0.007957,-0.019568,0.008288,0.006519,0.015887,7
0.011516,-0.002701,-0.011107,-0.000075,0.015671,0.016614,7
-0.000092,0.02131,0.00383,-0.030177,0.009686,-0.010585,6
0.011625,0.000325,-0.008937,0.00699,0.011341,-0.036465,4
0.002976,0.02114,0.012567,-0.002963,0.009492,-0.01144,6
0.025888,0.008999,0.007402,-0.005066,-0.001881,0.014522,5
-0.007548,-0.004059,-0.01509,-0.018227,-0.013361,-0.022702,5
-0.00076,-0.014655,-0.002116,-0.008106,0.010838,-0.011731,5
-0.00786,0.015586,0.014532,0.000028,-0.002366,0.004219,8
0.005214,-0.000122,0.0041,-0.007968,-0.010767,-0.004507,6
0.007918,0.04915,-0.011805,-0.002066,-0.015098,0.001577,7
0.023828,-0.009313,-0.010679,0.009198,-0.033312,0.033987,6
0.013146,0.01477,0.010225,-0.012855,-0.011027,-0.00689,6
-0.00076,-0.014655,-0.002116,-0.008106,0.010838,-0.011731,5
0.014849,0.013688,0.004748,-0.005888,0.006396,0.008078,6
0.014849,0.013688,0.004748,-0.005888,0.006396,0.008078,6
0.002466,-0.000693,-0.010022,0.013372,0.010347,-0.012008,6
-0.022405,0.015122,-0.012576,0.012477,-0.017825,0.015418,6
0.014418,-0.023634,0.003315,0.001536,0.006192,0.009741,6
0.01178,0.007401,-0.009136,0.02608,0.029845,0.006391,5
0.014418,-0.023634,0.003315,0.001536,0.006192,0.009741,6
0.001973,0.008656,-0.000515,0.001984,0.020764,0.007168,5
0.001878,0.00912,-0.005761,0.000984,0.026277,0.006947,5
0.00584,0.011283,0.014282,-0.002593,-0.01118,-0.016947,7
0.001973,0.008656,-0.000515,0.001984,0.020764,0.007168,5
-0.004344,0.004296,-0.023298,0.011348,-0.004329,0.014671,6
0.004426,0.016736,0.014852,-0.012987,0.010791,-0.015804,6
0.001945,0.022516,0.019918,-0.00504,-0.0021,-0.00049,8
0.001945,0.022516,0.019918,-0.00504,-0.0021,-0.00049,8
-0.00063,-0.00103,0.018963,-0.013312,-0.009853,0.015643,7
-0.015355,-0.009867,-0.00146,-0.036642,-0.008259,0.033994,6
-0.017072,-0.000699,-0.006009,-0.000774,-0.010426,0.002055,7
-0.016636,0.030744,-0.01797,0.017132,-0.010128,0.011424,7
-0.012592,0.010969,0.000073,0.003967,-0.012502,0.000968,5
0.013274,-0.018767,-0.004593,-0.005394,0.017834,0.011162,6
-0.006644,0.000453,-0.026684,-0.042014,-0.012035,-0.025771,5
-0.013212,0.014691,-0.017485,0.036524,-0.007473,-0.00006,6
0.015074,-0.005402,-0.005468,0.007993,0.012845,-0.003432,5
0.009263,0.041952,-0.01258,0.017018,0.006349,0.007819,6
0.000066,0.000561,-0.013154,0.003099,-0.010829,0.022548,7
0.00003,-0.012895,-0.005523,-0.00916,0.007057,-0.017441,6
0.002952,0.031492,0.000868,0.005902,-0.001051,-0.010838,5
-0.007715,0.010276,-0.003966,-0.027911,0.021969,0.043037,6
0.014853,0.023686,-0.003951,-0.019733,-0.027044,0.009515,6
0.023462,0.018801,-0.041636,0.008752,-0.000188,0.02131,5
-0.01718,0.021006,0.000951,0.006522,0.005256,0.012643,6
0.003392,0.013632,0.004467,0.000821,0.002309,0.006979,7
0.000814,0.013341,0.017305,-0.013859,0.00439,0.008161,6
0.00372,0.01661,0.005938,-0.01023,-0.020999,-0.007198,7
-0.00821,-0.000003,-0.004093,-0.000055,-0.011633,0.017391,7
-0.004062,-0.004803,-0.016421,-0.017103,-0.001735,0.006727,7
0.004369,0.019031,0.001995,-0.000635,0.000416,0.00151,6
0.023649,-0.01847,-0.008915,0.027509,0.013538,-0.003026,5
-0.00994,-0.000731,-0.017803,-0.002021,-0.002656,0.010291,5
0.043488,0.008876,-0.006942,0.015006,-0.008624,-0.004247,5
-0.009186,0.010487,-0.00296,-0.030292,0.00801,-0.005389,6
0.025534,-0.025751,-0.018747,0.001622,-0.007888,-0.008828,6
0.025534,-0.025751,-0.018747,0.001622,-0.007888,-0.008828,6
0.025534,-0.025751,-0.018747,0.001622,-0.007888,-0.008828,6
0.031498,0.002106,-0.001648,-0.005482,-0.005093,0.02114,5
0.020664,0.014103,-0.015819,-0.000385,0.004175,0.015563,5
-0.012548,-0.002857,-0.01319,-0.014338,0.021632,0.026313,6
-0.012271,-0.014439,-0.015637,-0.010887,0.024556,0.002947,6
0.003671,0.007152,-0.04035,-0.003029,0.003202,0.001989,6
-0.00293,0.002723,0.003107,0.016884,0.003191,-0.018977,5
-0.004261,-0.006243,-0.001945,0.000287,0.024298,0.004202,5
-0.00498,-0.008614,-0.000086,-0.016977,-0.000235,-0.026605,6
-0.004261,-0.006243,-0.001945,0.000287,0.024298,0.004202,5
0.018968,-0.008094,0.002089,-0.004309,0.01365,0.009765,6
-0.002233,0.007124,-0.022889,-0.018611,-0.004692,0.016911,5
-0.000094,0.000455,0.008437,-0.013959,-0.003521,-0.020118,6
0.003791,-0.007307,-0.005894,-0.002438,0.01504,-0.010607,5
-0.000187,0.018273,0.006977,-0.016233,0.000264,-0.009579,7
0.009784,-0.001848,-0.027902,0.006939,0.004678,0.028607,5
-0.023887,0.027001,-0.042114,-0.019834,0.000061,0.004831,4
0.004587,0.033107,0.00296,-0.02366,-0.010885,0.011621,6
-0.00662,-0.025682,0.001263,-0.005052,0.029574,0.010818,5
0.006838,0.002631,0.006439,-0.024199,-0.009303,-0.0303,5
-0.025433,-0.012428,-0.033181,-0.010931,0.001611,-0.020259,5
0.011897,-0.000448,-0.023907,0.011102,0.02039,0.021409,6
0.004906,-0.00553,-0.016763,0.005553,-0.010556,-0.008263,6
-0.003775,0.003758,0.011606,-0.016516,0.022582,0.017777,6
0.001314,0.008453,-0.0096,-0.017925,0.010553,0.020123,6
0.026111,0.012801,0.00639,-0.014171,-0.012008,-0.021332,5
0.029342,0.022461,-0.001886,-0.037395,-0.006894,0.007573,6
0.029342,0.022461,-0.001886,-0.037395,-0.006894,0.007573,6
-0.015448,0.001781,0.010469,-0.016462,0.017201,-0.002034,5
-0.001885,0.029028,0.007118,-0.017084,-0.009036,0.004193,6
-0.006145,-0.002482,0.010088,0.012172,-0.017201,0.006271,7
-0.009743,-0.016869,-0.029558,-0.015802,-0.031074,0.003686,5
-0.000777,0.016793,-0.017917,0.002635,0.017551,0.006303,6
0.014866,0.009879,-0.027051,0.003312,0.001979,0.004477,5
-0.015415,0.002513,-0.008777,-0.01763,0.023375,-0.013744,5
0.000815,0.011266,-0.024636,-0.022633,-0.005277,0.000532,6
0.023165,0.039502,0.022824,0.00996,-0.002833,-0.020855,6
0.000737,0.016426,-0.017981,0.009686,0.022175,0.006227,5
0.009783,0.011993,-0.001729,0.005165,0.0157,0.018363,5
-0.014919,0.00525,0.00142,0.002008,-0.001946,-0.00047,5
0.0137,0.02852,0.014512,-0.031781,-0.0132,-0.00819,5
-0.004416,0.008497,-0.014467,-0.00089,0.000616,-0.006363,5
0.000697,0.003475,0.020144,0.005782,-0.001954,-0.015455,6
-0.015645,0.007448,-0.003484,0.008256,-0.011756,0.00154,7
0.010423,0.00831,0.00572,-0.002407,0.006764,-0.01387,6
0.006456,0.018584,0.011188,-0.007855,0.013783,-0.000783,6
0.022946,0.030304,0.029959,-0.006193,-0.010447,-0.019613,6
-0.002365,-0.009966,-0.042746,-0.012966,-0.02137,0.00322,5
-0.000675,0.009726,-0.014365,-0.023111,-0.003759,-0.024584,5
-0.005164,0.018613,-0.016355,-0.02787,-0.004076,-0.011797,6
0.001656,0.001786,-0.003509,-0.010627,0.015398,0.00301,5
0.003217,-0.014161,0.018044,0.002224,0.018052,-0.030407,5
0.026035,0.000796,0.001059,-0.000496,-0.002961,-0.002345,5
0.021053,0.00116,0.014551,-0.037257,0.004391,0.017093,6
0.004346,0.003798,-0.006197,-0.016172,0.009123,0.016099,6
0.033127,-0.016861,0.005924,-0.00948,0.0026,0.003147,5
0.033127,-0.016861,0.005924,-0.00948,0.0026,0.003147,5
0.009915,0.002159,0.018809,-0.000092,0.002787,-0.028294,5
-0.014301,-0.011765,0.002735,-0.002229,-0.012145,-0.012687,4
0.018037,0.003633,0.010345,-0.013123,0.001062,0.017562,5
-0.001313,0.01575,0.002739,0.007606,-0.016074,-0.009584,5
0.010992,0.035689,-0.005307,0.009017,0.003931,0.010136,5
0.010992,0.035689,-0.005307,0.009017,0.003931,0.010136,5
0.011774,-0.017481,0.008742,0.017924,-0.000746,-0.012988,5
0.030898,-0.00689,-0.005643,-0.018948,-0.016534,0.002564,5
0.016756,0.01151,0.005953,-0.014193,-0.002125,0.009147,6
-0.003183,-0.004509,0.007951,-0.003347,-0.0158,0.002225,6
-0.012569,-0.009239,-0.018097,-0.002175,-0.020803,-0.008942,4
-0.018735,-0.009125,-0.015433,-0.018175,-0.021185,0.008538,6
0.005604,-0.0274,-0.013976,-0.018424,-0.024041,0.040507,5
-0.002953,0.016588,-0.016218,0.013399,0.013022,-0.021751,5
0.011898,0.012999,-0.016805,0.007364,0.0145,0.015466,7
0.011898,0.012999,-0.016805,0.007364,0.0145,0.015466,7
0.011898,0.012999,-0.016805,0.007364,0.0145,0.015466,7
0.012523,0.00837,-0.014087,0.002058,0.012494,0.013415,7
0.009055,-0.004261,0.002967,0.006684,0.01472,-0.023915,7
-0.007594,0.008257,0.000909,-0.021584,-0.008315,-0.00777,6
0.004785,-0.003874,0.0054,0.000046,0.01251,-0.008623,5
-0.007662,0.013611,0.003362,-0.007578,-0.02794,0.008664,6
-0.006867,0.005341,-0.01425,0.012411,0.013256,-0.025593,5
0.000531,0.006448,-0.002499,-0.004232,0.012983,0.009888,5
-0.00008,0.027965,-0.020966,0.00575,0.000516,-0.014936,5
-0.007159,0.011789,-0.009522,0.012888,-0.01013,-0.00904,5
-0.012787,0.010421,-0.000607,0.008459,-0.014155,0.001171,6
-0.007159,0.011789,-0.009522,0.012888,-0.01013,-0.00904,5
0.017893,0.030015,-0.002816,-0.007716,-0.015021,0.001825,6
-0.015219,0.006304,0.008942,0.01054,-0.010421,0.009598,7
0.015299,0.002966,-0.024952,-0.009835,-0.011756,0.011761,6
0.000841,0.002159,-0.023853,0.00954,-0.016776,0.015726,7
0.025475,0.008785,0.005051,-0.005416,-0.003957,0.009756,6
0.000841,0.002159,-0.023853,0.00954,-0.016776,0.015726,7
0.002348,-0.025071,-0.00587,-0.011571,0.007755,0.003029,7
-0.000863,-0.002451,0.000577,0.005238,-0.008495,0.017128,6
0.005955,0.025467,-0.007606,0.020187,0.007605,-0.023607,5
0.020015,-0.014568,-0.005848,0.009457,0.010734,0.001972,4
0.005558,0.007007,-0.009484,-0.001752,0.014085,-0.001008,5
0.005348,-0.014406,0.000843,0.005236,0.025094,-0.000561,5
-0.000422,0.002351,-0.012257,0.0007,-0.005458,0.001018,7
0.020015,-0.014568,-0.005848,0.009457,0.010734,0.001972,4
0.019219,0.0202,0.022176,-0.001071,-0.005912,-0.00044,6
0.006632,0.005385,0.001566,0.006262,0.021762,-0.002943,5
0.022608,0.019689,-0.036871,-0.011452,-0.000919,0.024287,6
0.001022,0.00443,-0.002481,-0.009284,0.012674,0.005297,5
0.006632,0.005385,0.001566,0.006262,0.021762,-0.002943,5
-0.014424,0.001701,0.004123,0.010963,0.018627,0.002273,6
-0.014634,0.001229,-0.010195,0.003356,0.006048,-0.013106,5
-0.010025,-0.005202,-0.017227,-0.019485,-0.025888,-0.011386,6
0.018844,-0.016278,-0.003759,-0.006366,0.008602,0.009404,5
0.019984,0.01295,0.010377,-0.007225,0.01469,-0.019347,6
0.016161,-0.00355,0.005287,0.008104,-0.006286,-0.022926,5
0.012855,-0.00879,-0.014976,-0.004,0.007399,0.013447,4
-0.002433,0.00507,-0.000379,0.001165,0.022422,0.008885,6
0.009629,0.01851,0.011748,-0.025638,-0.016649,-0.016866,6
0.011383,-0.001747,-0.005579,-0.008148,0.010391,0.028875,5
-0.00406,-0.004239,0.00516,-0.008872,0.017684,-0.006575,5
-0.004375,-0.004246,0.000049,-0.000407,-0.027723,0.010395,7
-0.012631,0.017439,-0.015553,-0.01945,-0.006884,0.004746,6
-0.014322,0.020656,-0.006459,0.019272,0.024375,-0.003731,6
-0.004375,-0.004246,0.000049,-0.000407,-0.027723,0.010395,7
-0.008243,0.016228,0.003042,0.001113,-0.022997,0.007881,7
0.001517,0.003182,0.004171,0.009841,0.028135,-0.0015,5
-0.009475,0.019082,-0.02378,-0.039429,0.000365,-0.009621,5
-0.01377,0.007907,0.002504,-0.007881,-0.01426,0.003928,7
-0.001099,0.004247,0.006901,0.005731,0.009587,-0.022673,6
0.001113,0.008885,0.000701,-0.00461,0.017544,0.005903,5
-0.006789,0.003252,-0.016293,0.009988,0.007408,-0.028462,6
0.024381,0.021728,-0.021262,0.014128,0.000168,0.004122,6
0.018832,-0.00347,0.034781,-0.064852,0.016708,0.052548,5
0.00511,-0.004436,0.006567,-0.007784,0.022104,0.007152,4
0.023493,0.024132,0.006646,-0.012961,-0.004848,0.000799,5
-0.017817,0.01685,-0.025519,0.008929,-0.019529,0.003859,6
0.010021,0.012374,-0.030282,0.011487,0.000829,-0.00153,5
0.029804,0.032528,-0.00479,-0.008533,-0.011638,0.020554,5
-0.008016,-0.007481,0.005459,-0.003957,0.02833,-0.026055,6
-0.010807,0.012711,-0.01608,-0.02549,-0.024723,-0.005372,5
0.011236,0.015081,-0.011461,-0.022723,-0.013197,-0.021347,5
0.004851,0.022084,0.017482,-0.007844,-0.00003,-0.007141,6
0.010752,0.042426,0.011101,-0.002792,0.01564,-0.010306,5
-0.006149,0.012687,-0.012244,-0.006462,0.004745,-0.015909,5
0.00112,0.020111,-0.020717,0.011344,0.020726,0.003269,5
0.00456,0.008847,-0.011825,0.001803,0.015339,-0.000543,6
0.025288,0.014328,0.020975,-0.008308,-0.015286,-0.012514,7
0.000638,-0.004132,0.004245,0.019118,-0.012708,-0.018705,4
-0.003197,0.015543,0.008459,0.00109,-0.015938,0.015879,6
0.016452,0.023268,0.012483,-0.014489,-0.007326,-0.004405,6
-0.013504,0.004097,-0.018582,0.007332,-0.011357,-0.014283,4
0.002286,0.019357,0.010514,-0.011802,-0.005899,-0.007553,8
0.015603,0.044383,0.001034,0.008257,-0.003434,-0.002756,5
0.023518,0.018044,0.027918,-0.014821,-0.014632,-0.029004,6
-0.00016,0.000584,0.003954,-0.00249,0.019749,0.009968,5
0.009093,0.014848,0.005519,-0.012817,-0.007961,-0.017111,4
0.014953,0.03641,-0.008246,0.018114,0.001711,0.004553,6
-0.013054,-0.002101,-0.019463,-0.016804,-0.000482,-0.014973,5
-0.008159,-0.00949,0.003656,-0.003097,0.014762,-0.027334,5
0.014621,0.008302,0.001168,-0.000094,0.009983,0.01335,5
0.030709,0.038309,0.005794,0.016071,0.006376,-0.007851,5
0.012678,0.019447,0.001318,-0.008976,-0.009669,-0.019239,6
-0.008082,0.020804,-0.009458,-0.015414,0.015346,0.025211,6
-0.008082,0.020804,-0.009458,-0.015414,0.015346,0.025211,6
0.003112,0.001373,0.004965,0.000236,0.023402,-0.002711,5
0.001331,0.003783,0.00594,0.000788,0.022363,0.009867,5
0.006057,0.005376,-0.012633,0.024704,0.006051,-0.018741,4
-0.003962,0.010446,-0.014082,-0.012127,0.000667,-0.002496,6
0.03105,0.017358,0.011665,-0.023154,-0.016116,-0.001758,6
-0.00653,-0.002998,0.000706,-0.003179,0.013023,0.004081,5
-0.010782,0.020966,-0.00632,0.017776,0.0208,0.000264,5
-0.010949,0.021159,-0.006596,0.018146,0.020859,-0.000097,5
-0.000813,0.021918,0.006933,-0.012277,-0.008749,-0.003004,7
0.007458,0.024437,0.020789,-0.004271,-0.00399,-0.007203,6
0.003467,0.007572,-0.016169,-0.00428,0.007661,0.012793,6
-0.010874,-0.010885,0.004371,-0.000581,0.029451,-0.026073,5
0.002992,-0.016126,-0.013221,-0.014195,0.016892,0.004692,5
-0.005632,0.000852,0.000419,-0.007815,0.011923,-0.021338,5
-0.016186,-0.003121,0.002622,-0.014946,0.028354,-0.011496,6
-0.009913,0.013041,-0.010685,0.025827,0.024679,0.002045,6
-0.004108,0.008442,0.003664,0.014633,0.026568,0.000729,5
-0.012709,0.00501,0.008254,0.001617,0.017006,-0.005217,5
0.039354,-0.013713,-0.001798,-0.006261,-0.004718,-0.000414,5
0.039354,-0.013713,-0.001798,-0.006261,-0.004718,-0.000414,5
0.0225,0.009818,-0.013775,0.004209,0.000571,0.010358,6
0.005488,0.010664,0.001112,0.012418,0.022608,0.000643,6
-0.009192,0.007665,-0.016752,0.015622,0.01141,-0.021646,5
-0.011373,-0.022454,0.00069,-0.009535,-0.021332,-0.012579,7
-0.003548,0.017675,0.013824,0.001309,-0.006618,-0.000964,7
0.00211,0.005438,-0.011446,0.005436,-0.000984,0.00433,8
0.00211,0.005438,-0.011446,0.005436,-0.000984,0.00433,8
-0.001625,0.008594,0.00286,-0.017349,-0.002735,-0.015474,6
0.024088,-0.002418,-0.007608,0.009521,0.005328,-0.006305,5
0.006391,0.009295,-0.024049,0.031695,0.011031,-0.015645,4
0.033453,-0.02418,-0.009208,0.00921,-0.006804,-0.008481,6
-0.002579,0.007942,0.006682,0.00374,0.025371,0.010756,6
-0.020601,0.002427,0.022065,-0.013498,0.011391,0.012064,7
-0.004191,0.001198,-0.000261,0.020583,0.02069,-0.028378,5
0.005833,-0.014188,-0.005231,-0.003349,0.0058,-0.002572,5
-0.004191,0.001198,-0.000261,0.020583,0.02069,-0.028378,5
0.014912,0.006765,0.010427,-0.022733,-0.013955,-0.034543,5
-0.003434,0.008588,-0.007322,0.021436,0.018835,-0.006759,5
-0.015484,-0.018243,0.010247,-0.018675,0.024418,-0.016703,6
0.014995,-0.006572,-0.022731,0.02199,0.010175,-0.006297,7
0.014995,-0.006572,-0.022731,0.02199,0.010175,-0.006297,7
0.014995,-0.006572,-0.022731,0.02199,0.010175,-0.006297,7
0.014995,-0.006572,-0.022731,0.02199,0.010175,-0.006297,7
0.014995,-0.006572,-0.022731,0.02199,0.010175,-0.006297,7
0.014995,-0.006572,-0.022731,0.02199,0.010175,-0.006297,7
0.022432,-0.006227,0.010048,-0.015277,-0.008545,0.010213,6
0.02233,0.021066,0.005818,0.007984,-0.017281,0.002059,7
-0.009956,0.014149,-0.003527,-0.002781,-0.000427,-0.004303,5
0.013564,0.015108,0.024816,0.029026,-0.035281,0.00384,7
-0.00157,0.00516,0.015604,-0.011384,-0.009738,-0.00272,7
0.009556,0.033093,0.000167,0.000783,-0.009008,-0.008904,6
-0.005286,0.023045,-0.023815,-0.011177,-0.007283,0.02371,6
-0.007885,0.012817,-0.010696,0.005243,0.005472,0.023455,6
-0.00157,0.00516,0.015604,-0.011384,-0.009738,-0.00272,7
0.02597,-0.008402,0.015405,-0.011079,-0.010313,0.01161,7
0.005673,-0.014961,-0.009939,0.008798,0.01046,-0.006682,5
0.003247,0.000071,0.017525,0.002779,-0.02018,-0.008426,5
0.004135,0.028322,0.002736,-0.026661,-0.010215,-0.005854,7
0.015145,0.002634,-0.00899,-0.003114,0.008962,0.001506,5
0.026832,0.020791,0.031676,-0.004911,-0.021583,-0.029767,7
-0.006011,-0.001998,0.01753,-0.006234,0.023266,-0.019927,5
0.029976,-0.000561,0.002117,0.005732,-0.012267,0.00544,6
-0.000344,0.000393,-0.001032,-0.005735,0.007297,0.016731,6
-0.006099,0.016715,0.013068,-0.011505,0.017475,0.017233,5
0.015266,-0.00441,0.019373,-0.014968,0.000245,0.020729,7
0.000006,-0.002574,-0.006441,0.004015,0.015939,-0.008192,6
-0.009473,0.008244,-0.001383,0.012871,-0.002103,-0.009264,7
-0.010732,0.012298,0.019691,0.017133,-0.01234,0.012256,7
0.016795,-0.01829,0.003582,-0.017736,-0.000494,0.004204,7
-0.007665,-0.009661,-0.014049,0.003489,0.001794,-0.008658,7
-0.008003,-0.010017,-0.014299,0.003683,0.002008,-0.008633,7
-0.010062,0.00826,-0.013301,0.005079,0.013233,-0.020177,5
-0.032697,-0.005221,-0.002308,-0.015402,-0.014834,0.023822,6
-0.010062,0.00826,-0.013301,0.005079,0.013233,-0.020177,5
-0.032697,-0.005221,-0.002308,-0.015402,-0.014834,0.023822,6
0.009752,-0.003117,-0.006412,-0.020748,-0.00018,-0.014412,6
-0.01266,0.011369,-0.016803,0.017261,0.016074,-0.016325,6
-0.001193,0.016018,0.003192,0.001697,0.003496,-0.012517,6
