@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R18,38,62_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A59-N200-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Source_57 numeric
@attribute Source_58 numeric
@attribute class {good,bad}

@data
0.014429,-0.005544,0.017779,0.019845,0.032585,-0.016948,-0.014821,0.031247,0.029751,-0.00272,-0.014626,0.036042,-0.035165,-0.003515,-0.035861,-0.039947,-0.003152,0.040632,-0.033843,-0.010147,0.024271,-0.006229,-0.047626,0.028742,0.035381,-0.028792,-0.013284,-0.00117,-0.004456,-0.013843,0.043491,0.014336,0.004979,0.061781,-0.053033,-0.01876,-0.018221,-0.025196,0.028413,0.016081,0.027874,0.034821,0.007506,0.006902,0.036995,-0.040918,0.037283,0.040683,0.026569,-0.009923,-0.048584,-0.01178,-0.064323,-0.001671,-0.016338,0.004338,0.01262,0.02238,-0.010796,good
0.004541,0.040974,0.001337,0.070501,-0.093629,0.048581,0.052251,-0.037489,-0.054109,0.131473,-0.065322,0.000871,0.05695,0.061692,-0.043918,0.041358,-0.027101,-0.032139,-0.018187,0.004513,0.087537,-0.030008,-0.018011,-0.014948,0.049428,0.022924,-0.000214,0.00984,0.053969,0.003877,-0.070762,-0.000885,-0.00861,0.123511,0.032219,-0.007428,-0.052246,0.057135,-0.043971,-0.071714,0.0427,0.007235,0.068995,0.020729,0.096244,0.063808,-0.059304,-0.035829,-0.04958,0.020199,-0.093947,0.051743,0.023539,-0.060707,-0.066047,0.093016,0.071529,-0.003926,0.022215,good
-0.045752,-0.00816,-0.038946,0.015691,0.005431,0.031491,0.010137,0.012804,-0.037508,0.049686,0.005723,0.041154,0.038883,0.001634,0.002224,0.058692,0.019408,0.026943,-0.063842,-0.024845,0.082411,-0.066141,0.000788,-0.020258,0.01476,0.045141,-0.026215,0.010451,0.029067,0.030694,0.039925,0.000274,-0.021977,0.002722,-0.007469,0.039599,0.02356,-0.000482,0.006444,0.011416,0.020239,0.006747,0.0292,-0.039329,0.04473,0.041835,0.016257,0.012359,0.005962,0.017636,0.020433,0.041612,0.013392,-0.002113,0.005975,-0.001467,-0.016728,0.022441,0.025267,good
0.024438,0.021678,0.017168,-0.026053,0.042839,-0.063823,-0.058034,-0.034915,0.02145,-0.044956,0.075218,-0.034759,-0.018076,0.064356,0.044461,-0.069122,0.138389,0.023053,-0.033843,0.075424,-0.050924,0.010372,0.029034,0.10882,0.050517,-0.046859,-0.062722,0.06609,0.081482,-0.019214,-0.052517,0.043023,0.039098,-0.03087,-0.002496,0.027993,0.029753,-0.080372,0.044038,0.023893,-0.005085,-0.021819,0.048766,0.049138,0.00306,0.043555,-0.023508,-0.017667,-0.055829,0.047939,-0.005127,0.001892,0.091927,-0.004601,0.002461,-0.019099,-0.041335,-0.007161,0.001655,good
-0.057376,-0.033936,0.011995,-0.016,-0.007213,-0.013138,0.018266,0.022016,0.035437,-0.019258,0.027682,-0.023124,0.010926,-0.016292,-0.032373,-0.042777,0.0113,-0.012005,0.02716,-0.0648,-0.047421,-0.017185,-0.000998,-0.047331,0.051849,-0.008447,-0.017869,0.007253,0.009314,-0.049832,-0.01702,-0.027484,-0.046591,0.019047,0.058902,0.006671,0.006915,-0.026089,-0.010248,0.019474,-0.023913,0.033737,-0.018818,-0.004068,0.051891,0.020979,-0.011448,0.004835,0.037133,-0.000952,-0.057561,0.00165,0.058554,-0.011527,0.003127,-0.00415,0.020749,-0.004807,-0.058547,bad
-0.009741,-0.018911,-0.019087,0.054391,0.018059,0.013509,-0.017384,0.025144,0.024746,0.02438,-0.030495,0.002534,-0.001474,-0.024511,0.020902,-0.003936,0.015769,-0.030169,-0.005767,0.002914,0.054911,0.015255,-0.000751,0.003473,0.009014,0.007096,-0.048074,0.037404,0.01654,0.016186,0.030529,0.050225,-0.008723,0.023757,-0.016305,-0.017661,-0.037539,-0.008839,-0.018707,-0.014681,0.028972,-0.059417,0.002867,0.040227,-0.004753,0.010596,-0.01301,-0.002622,0.035602,-0.006871,-0.039062,-0.010132,-0.004185,-0.007042,-0.010723,-0.004939,0.038865,-0.00765,0.0019,bad
-0.003272,-0.004323,-0.046492,0.007882,0.027763,-0.003337,-0.036305,0.013425,-0.042148,-0.00687,-0.051735,0.01944,-0.001718,-0.023779,0.006863,0.02652,-0.026528,-0.022601,0.0571,0.01387,-0.026449,-0.048222,0.060101,0.042963,-0.003926,-0.000899,0.041648,0.005238,-0.001068,0.019215,0.010696,-0.078132,0.005224,0.009413,0.02732,0.016244,-0.001497,0.035717,-0.033477,-0.063082,-0.003285,0.034821,0.019469,0.000798,-0.031852,-0.028527,-0.032541,0.005679,-0.031293,-0.036595,-0.025635,-0.032532,-0.036009,-0.004357,-0.026287,-0.003596,-0.029373,-0.043538,-0.020928,good
0.009912,0.010517,0.006342,-0.036311,0.028136,0.025143,0.016973,0.016466,0.008879,-0.003048,0.008653,0.047013,-0.001644,0.028001,0.019314,0.004736,0.031615,0.028408,-0.000121,-0.001529,-0.018175,-0.003641,0.04278,-0.005609,0.018667,0.030004,-0.036591,-0.030321,-0.023179,-0.016913,0.019051,0.001129,0.015377,-0.004541,-0.018455,0.003894,-0.000305,0.02027,0.022069,0.030459,0.002173,0.009188,-0.018164,-0.032615,0.007865,-0.005528,-0.029275,0.038726,0.006695,0.006405,0.025316,-0.003799,0.007045,0.009117,-0.021369,-0.009279,-0.021855,0.029522,-0.003054,good
-0.025244,-0.006329,0.098139,0.013982,0.04132,0.105954,-0.011836,-0.048719,0.080656,0.009403,0.005723,0.017961,-0.046566,-0.0157,-0.0051,0.009863,0.064757,0.075772,0.072145,0.008236,0.027235,-0.050516,0.024958,0.026617,0.02892,0.040747,0.010284,0.002394,0.009047,0.058282,-0.003776,0.053497,-0.03278,-0.016198,-0.061912,0.00957,-0.077881,0.032721,-0.036402,0.018252,-0.002222,0.052645,-0.000585,-0.056663,-0.019479,-0.008214,0.070212,0.06729,-0.010517,0.005429,0.038499,-0.01039,0.056605,0.001793,0.037713,0.012693,0.069209,-0.045918,-0.023805,good
0.000513,-0.004995,-0.011152,0.018747,0.060051,0.021565,0.028514,-0.017337,-0.005527,0.008267,-0.019997,0.011567,0.01171,0.010401,0.002347,-0.001251,-0.008218,-0.015032,0.00937,-0.0392,-0.018331,-0.009159,0.029522,-0.011175,0.001689,-0.025863,-0.004129,-0.006419,0.000915,-0.029713,0.002819,0.012749,0.013799,-0.005235,-0.01777,-0.001731,-0.016787,0.026806,-0.008575,0.006315,-0.006672,-0.008636,-0.013734,0.069402,-0.029899,-0.004297,-0.026071,0.000552,-0.011273,-0.034215,0.011231,0.014282,0.024868,-0.020714,-0.003398,-0.006892,0.007615,-0.007161,-0.04229,good
-0.034033,-0.056072,0.007074,0.074163,0.026305,0.007382,0.017095,-0.030897,-0.00052,0.017216,0.030869,-0.02275,-0.083675,0.061204,0.070218,0.001196,-0.006776,0.017666,0.010133,-0.077701,-0.065661,0.015402,-0.016058,0.001837,-0.016001,-0.013941,0.02481,-0.003343,0.021254,-0.01911,0.01175,0.047149,0.013881,-0.022363,-0.012703,0.05321,-0.012665,0.052985,-0.054103,-0.008603,-0.058008,0.041903,0.009669,-0.026512,0.014701,-0.000157,0.063743,-0.177247,0.04002,0.099057,-0.026686,-0.12239,-0.030145,0.004967,-0.037727,0.043943,-0.098149,0.087383,0.04846,good
0.053735,-0.01885,-0.011396,0.028634,0.007683,-0.034526,0.011302,-0.060306,0.038052,0.011685,-0.005593,-0.056243,-0.01124,-0.013769,-0.021945,0.006074,0.04061,-0.033587,0.002778,-0.038834,-0.004537,-0.027714,0.013897,0.014093,-0.021748,-0.017562,0.014426,-0.077953,0.030701,-0.008472,0.013157,0.056206,-0.003871,-0.033067,0.033148,-0.001548,0.038298,0.029247,-0.008697,0.02194,0.016399,0.010895,-0.048891,-0.024592,-0.035026,0.015235,-0.040476,0.034579,-0.011395,0.037196,-0.014404,0.035095,0.001106,-0.003625,0.012227,0.019963,0.025071,0.075846,-0.032768,good
0.012326,-0.029001,0.018182,0.043818,-0.009784,0.020638,-0.011575,-0.02082,0.052769,-0.03724,-0.055655,-0.019508,0.056995,0.010298,0.050025,0.036808,-0.030303,0.030004,0.046905,-0.021111,-0.015107,-0.00659,0.038723,-0.00059,-0.038858,-0.035994,-0.041803,0.079372,0.068809,-0.030748,0.003551,-0.022394,-0.019421,-0.029438,0.006594,-0.010947,0.019974,-0.103782,0.010378,-0.011384,-0.032025,-0.020708,-0.012192,-0.033032,0.027555,0.056269,-0.071232,-0.044234,0.028321,0.02227,0.029306,0.083818,-0.034416,0.047264,-0.03066,0.043159,0.068896,-0.040757,0.046138,good
0.022974,0.062327,-0.013105,-0.000174,0.012993,0.003255,-0.01653,-0.065921,-0.030185,-0.014927,-0.023903,-0.000884,-0.034189,-0.03208,0.034573,-0.01126,-0.012368,-0.011126,-0.001372,-0.029861,-0.032736,0.006954,0.031109,0.016108,-0.025166,-0.045638,0.029074,0.026173,0.029968,0.022404,0.024028,-0.019538,-0.043208,0.031142,0.00849,-0.03234,0.043211,-0.036182,0.006928,0.046476,-0.018147,-0.019378,0.008238,0.028386,0.016976,0.012793,-0.023142,0.012179,-0.009808,-0.024327,-0.058716,-0.004883,0.059414,-0.047326,0.0154,0.03095,0.01677,-0.010579,0.016182,good
0.00271,0.025523,-0.007368,0.035226,0.036125,-0.015361,0.035106,0.011472,0.027188,-0.030308,-0.01194,-0.006439,0.052237,-0.028662,-0.00986,0.01767,0.004233,-0.043841,-0.014312,0.003159,-0.022238,0.001583,-0.032489,-0.016302,-0.015889,0.038346,0.035666,-0.008617,0.006042,-0.017872,-0.053395,0.00396,0.016057,0.020216,-0.062692,-0.01583,-0.020998,0.011425,-0.00418,-0.036653,-0.003315,-0.027191,-0.017397,0.046758,-0.033317,0.020362,0.006644,-0.009214,-0.003094,-0.013463,0.016602,-0.025024,-0.017185,-0.03756,0.051411,-0.029841,-0.019973,-0.026937,0.009224,bad
-0.042822,-0.005108,0.007807,-0.01092,-0.034364,-0.014652,0.001836,-0.013319,-0.007967,-0.034542,-0.029433,-0.007186,0.096501,0.004319,0.036648,-0.012964,0.025817,-0.010166,0.026734,0.029965,-0.037218,0.030538,0.038019,0.009283,0.023549,-0.0198,0.053497,0.038771,-0.028062,0.001641,0.031686,0.020904,-0.014714,-0.006677,0.018654,-0.01698,0.011719,0.039801,0.050756,0.01874,-0.039575,0.01163,0.006495,-0.017357,-0.040231,-0.011998,-0.02134,-0.022798,-0.03371,0.000546,0.014573,-0.012343,0.018031,0.004235,-0.023078,-0.011477,-0.007695,0.041484,-0.08069,good
0.059717,0.032185,-0.007452,0.020208,-0.02649,0.008786,0.053228,0.0338,0.015715,0.02161,0.054795,-0.04283,-0.001644,-0.020339,-0.038547,0.022315,-0.047242,-0.033115,-0.032836,-0.008914,-0.069689,-0.004618,0.014704,0.020453,-0.02479,0.036596,0.034942,-0.014086,0.012221,0.029573,0.015755,0.03891,-0.027653,-0.034692,0.020867,-0.016095,0.028809,0.005378,-0.003443,0.029116,-0.008813,0.02286,0.032374,-0.007103,-0.004342,0.034999,0.018821,-0.007508,0.01292,0.000668,-0.010695,-0.020278,-0.017293,0.013512,0.001092,-0.032961,0.004146,-0.019551,-0.029543,good
-0.001319,0.019672,0.009028,0.025701,0.022521,-0.00391,-0.043818,-0.020155,-0.012605,0.029178,0.015488,-0.007918,-0.001644,-0.012282,-0.007541,0.011817,-0.008058,-0.032139,0.019899,-0.008731,0.000868,-0.013407,-0.014959,-0.00683,0.041616,0.010961,-0.063447,0.019972,-0.021226,-0.01911,-0.006461,0.050689,0.001216,0.0026,-0.020408,-0.02229,-0.021973,0.031256,0.004735,0.028506,0.023169,-0.009367,-0.014257,0.000832,-0.024361,0.013026,-0.009988,-0.022309,-0.010761,-0.009952,0.009202,-0.012832,0.017543,0.054772,0.011834,-0.010256,-0.049931,0.018047,-0.005007,good
0.023218,-0.011709,-0.00688,0.0207,-0.019783,0.045003,-0.039113,-0.007571,-0.032871,-0.026157,0.034446,0.008881,0.003409,0.045313,-0.044528,-0.003204,-0.007485,0.020612,-0.010649,-0.005264,-0.00466,0.005978,0.012554,0.05694,0.032451,-0.028304,-0.054544,-0.016551,0.003845,0.035717,-0.023182,0.016167,0.028142,0.002516,-0.002878,-0.054954,0.060423,-0.012989,-0.001006,-0.016146,0.002605,0.014802,-0.050844,0.004338,-0.027946,-0.010156,-0.001291,0.002261,0.076129,-0.004674,0.019043,-0.001343,-0.025913,0.011512,-0.033184,-0.010066,-0.016311,-0.045003,-0.031059,good
-0.043921,0.016368,-0.009443,0.054269,0.006706,0.04604,-0.024831,-0.008304,-0.037021,-0.001743,0.044212,0.072724,0.011221,-0.064306,-0.024753,0.01059,0.010459,0.025007,-0.102935,-0.042496,0.050272,-0.086308,0.020001,-0.019354,-0.025166,-0.006332,-0.006204,-0.025096,0.041809,-0.013233,0.040771,0.016839,-0.010859,0.004286,0.002005,-0.052329,-0.040224,0.050488,0.00229,-0.001619,0.029644,0.015778,0.003355,0.015752,0.06141,0.006202,-0.036325,0.014712,0.050617,0.062099,-0.001221,0.077881,-0.026829,-0.029015,0.040547,0.01801,-0.017776,0.036296,0.013374,good
0.050439,0.006428,0.021235,-0.016413,0.039733,-0.013614,0.041997,0.015978,-0.006624,0.007206,0.011094,0.076615,0.003727,-0.009352,0.006253,0.006445,0.027709,0.014248,-0.006469,0.025204,0.01222,-0.014872,-0.01911,-0.002313,0.039174,0.029516,0.002471,-0.034716,-0.046617,-0.012763,0.00937,-0.00766,0.054592,-0.034692,-0.029793,0.049548,0.049835,0.017096,0.034887,0.006045,0.008887,0.033602,-0.022802,-0.025169,0.034721,0.035976,-0.005349,0.008056,0.009991,0.007748,0.064134,-0.033767,0.005988,0.006188,0.017449,-0.001711,-0.004887,-0.013447,0.021849,good
-0.007178,0.003193,0.009272,-0.00677,0.015929,-0.0293,0.004766,0.021837,-0.027986,0.03455,0.027696,-0.045272,-0.012386,0.033372,-0.008029,-0.000146,-0.0459,0.037686,0.011598,-0.015445,-0.028673,-0.020243,0.003717,0.015143,0.019155,0.034399,-0.014252,0.034987,-0.019761,-0.022773,0.006661,-0.020233,-0.018864,-0.009485,-0.01992,-0.001172,0.000183,0.05152,-0.000269,0.018252,-0.011987,-0.015714,0.023829,-0.013084,-0.018502,0.007411,-0.022683,-0.026704,0.023785,0.021786,0.056077,-0.007949,0.014369,-0.005531,0.010857,-0.029055,-0.031865,0.044414,-0.010378,good
-0.050879,-0.027325,-0.005499,-0.007014,0.028625,-0.020755,-0.008662,0.06212,-0.020174,-0.005734,-0.007949,-0.04283,0.006657,0.013841,0.04031,0.018286,0.002135,-0.034092,-0.005736,0.020321,0.061659,0.024191,-0.023016,0.018805,-0.02772,0.07456,0.017852,0.008619,0.025161,0.031915,-0.034782,-0.03183,0.010921,0.010474,-0.016258,0.050524,0.006104,-0.038812,-0.018458,-0.024717,-0.025171,-0.011808,0.032618,-0.02639,-0.026315,0.012538,0.016624,-0.000825,0.023296,-0.03046,-0.010329,0.009873,0.003138,-0.007484,-0.026252,-0.012941,0.037959,0.021221,-0.002565,bad
-0.026221,0.021625,0.026606,-0.019465,0.051818,0.003903,-0.022822,0.020616,-0.024324,0.051395,0.012071,0.001847,0.041325,0.014085,0.047146,0.012305,0.025206,-0.005771,-0.016967,-0.000186,0.003797,0.014913,-0.002874,-0.008295,0.038198,0.035131,-0.018525,-0.017748,-0.015367,-0.025702,-0.018974,-0.022675,0.005001,0.028601,-0.020653,-0.002332,0.008423,0.021247,0.014501,-0.001279,-0.017358,0.021883,-0.046972,-0.031639,-0.006783,0.01205,-0.045266,0.002593,0.003643,-0.018009,-0.004958,0.02086,-0.005773,0.025719,0.039666,-0.031252,-0.002568,0.037578,0.018187,good
-0.022681,-0.011281,-0.015913,0.019235,0.0299,-0.010906,0.023998,-0.013186,-0.007968,0.008267,-0.018532,0.060273,-0.008798,-0.014502,-0.000949,-0.016998,-0.0001,0.005964,-0.036772,0.029282,0.011576,0.004513,-0.057148,-0.001776,0.025615,-0.018783,0.011863,-0.020091,-0.01593,0.004345,0.007053,0.037652,-0.025538,0.010512,0.01142,0.043923,-0.009432,-0.01128,-0.030181,-0.013216,0.02,-0.01596,-0.02765,0.031865,-0.024528,-0.048364,-0.00947,-0.029386,-0.029828,-0.06046,-0.013428,0.011719,-0.028984,-0.012902,0.031147,-0.000789,-0.019363,-0.041341,0.013374,bad
0.012842,-0.008282,-0.022589,-0.034113,0.012756,0.021725,0.024297,0.044786,0.016203,-0.005978,-0.014053,0.024308,0.012028,0.037523,0.035672,0.034644,0.0437,0.036709,0.012574,0.015927,0.016981,0.020773,0.025446,-0.008295,-0.003794,0.029394,-0.036103,0.014113,-0.024644,0.010675,0.032906,0.010406,0.026973,0.003516,-0.000633,0.022448,-0.011047,0.018073,0.021825,0.004336,-0.005151,-0.014249,0.027735,-0.028709,-0.000924,-0.005528,0.005881,0.032622,0.002178,-0.017032,0.023362,-0.022109,-0.001012,0.004235,-0.011115,-0.007326,0.014522,0.015606,0.005491,bad
-0.004736,0.013874,-0.020269,0.008977,0.049255,0.019833,-0.006831,-0.016737,-0.003206,0.000126,-0.003066,-0.011519,-0.021175,-0.020583,-0.008396,0.024634,-0.045472,-0.01456,0.029664,-0.033145,-0.027331,-0.017801,0.032648,-0.014765,-0.006236,-0.022974,0.042144,0.034498,0.035414,-0.011054,-0.008819,0.037628,-0.026341,0.029639,0.034416,0.013049,0.000885,-0.0039,0.006811,-0.016416,-0.0375,-0.040128,0.038721,0.043434,-0.040231,0.004726,-0.02842,-0.014161,-0.046772,-0.060855,0.035325,-0.044753,0.021857,0.048424,-0.010871,0.032957,-0.018315,0.020244,-0.012575,good
-0.077396,0.005493,0.01639,-0.021616,-0.018139,-0.02919,-0.010298,0.01103,0.052893,0.016387,-0.016507,-0.02526,0.016297,-0.038508,-0.029809,0.003976,0.047982,-0.053997,0.048888,-0.024944,-0.039975,0.007717,-0.03591,-0.022001,-0.018463,0.021094,-0.016404,-0.00056,0.000769,-0.037236,-0.034026,0.062421,-0.013724,0.0304,0.068058,0.013538,0.032214,-0.020474,-0.012079,0.042057,0.056043,0.02983,-0.007588,0.022055,0.054821,0.013411,0.02908,0.028944,0.01394,0.015893,-0.009099,-0.027219,0.044604,0.025826,0.017287,0.0354,-0.016116,0.032791,0.034104,good
-0.013281,-0.06834,-0.04627,0.000188,-0.064881,-0.004459,-0.023554,0.0067,0.051115,-0.009884,-0.004531,-0.014205,0.032536,-0.02864,-0.028293,-0.090356,0.046263,-0.063877,0.037233,0.038022,-0.041125,-0.038309,-0.027411,-0.024164,-0.000865,-0.01272,0.035919,-0.01079,-0.088853,-0.03144,-0.023368,0.009186,-0.003178,0.028113,-0.00161,-0.045484,0.011353,-0.000726,-0.047511,-0.028623,-0.058435,0.009188,-0.064794,0.049355,0.012748,0.012294,0.074485,-0.025239,-0.050678,-0.043155,0.017503,0.013047,0.072413,0.000328,-0.044196,0.053709,-0.037969,-0.021016,0.002318,bad
0.046533,-0.053396,0.025286,0.057199,-0.043037,0.008137,-0.046071,0.019284,-0.028965,0.000942,-0.018044,-0.025482,-0.017343,0.009424,0.033231,-0.010101,-0.030923,0.02818,-0.002471,-0.031174,0.025797,-0.03455,0.047894,-0.051764,0.007793,0.053788,-0.02427,0.019398,-0.020111,0.034352,-0.004868,-0.030036,0.031347,-0.005479,-0.00393,-0.043204,0.001676,-0.017994,-0.023711,0.006743,0.057262,-0.000335,0.000426,0.017156,-0.000602,-0.016809,-0.027658,-0.005063,-0.010785,0.065456,0.059815,-0.0047,-0.004759,-0.010216,-0.02824,-0.081721,0.073167,0.020915,0.04499,good
0.017969,0.036152,0.012323,0.003118,0.02301,0.003598,0.019414,0.001329,0.007902,-0.013546,-0.019179,-0.023482,0.003727,0.024095,0.001004,0.022925,0.032836,0.002041,-0.015258,0.005307,-0.01964,0.006613,-0.012762,-0.047601,-0.012583,0.048803,-0.002412,-0.023485,-0.014634,-0.043647,-0.062919,0.01358,0.012447,0.018836,-0.02993,-0.02107,-0.031616,0.000251,0.001806,-0.002256,-0.035974,-0.038175,-0.00791,0.016152,-0.024361,-0.019688,0.038352,0.008941,-0.01601,-0.03754,0.035081,0.016465,0.018214,0.024498,0.021233,-0.015627,-0.048222,0.011211,0.006224,bad
-0.029544,0.006103,0.000765,-0.010141,-0.053112,0.038376,0.009965,-0.017046,0.004187,-0.043184,-0.003568,0.005929,0.060731,-0.028987,0.008155,-0.052054,-0.015799,-0.011028,-0.028504,0.002216,-0.042538,0.035549,0.030252,-0.023405,-0.027252,0.005713,-0.002732,0.035573,-0.004358,0.006076,-0.025443,-0.004779,-0.008261,-0.020015,-0.026547,0.069171,0.028033,0.001743,0.021002,0.023869,0.032972,0.022018,0.001201,-0.048013,0.009899,-0.028825,0.028103,0.028028,-0.020972,-0.053198,-0.018987,0.00873,0.015097,0.027535,-0.02739,-0.006104,-0.029056,0.013748,0.000779,bad
-0.014896,0.048828,0.001131,0.020376,-0.071483,0.022385,-0.062178,-0.014849,-0.022791,-0.086152,0.001315,0.049996,-0.02716,0.033025,-0.031518,0.002878,0.002206,-0.041302,-0.031678,0.01009,-0.013608,0.04971,-0.016318,-0.021635,-0.010162,0.006934,-0.072678,0.013844,-0.007105,0.041255,0.022603,0.012311,0.051675,0.041997,0.009464,-0.016064,-0.052869,-0.011929,0.011115,-0.011288,0.049879,-0.009232,-0.029316,-0.003213,-0.003284,-0.030168,0.069119,0.023573,-0.037085,0.057763,0.011653,-0.034422,0.092516,-0.002494,0.044143,-0.025146,0.0957,0.060867,0.038987,bad
0.000729,0.036377,0.026643,-0.04725,-0.013073,0.067917,0.031938,-0.004351,-0.060267,-0.000703,0.023776,-0.050468,0.049989,0.010076,-0.067529,-0.051566,-0.019339,0.042683,0.003722,-0.071636,0.014102,0.037503,-0.001486,-0.019987,0.075287,-0.066553,-0.013962,-0.02888,-0.030726,-0.017605,-0.007255,-0.054828,-0.001914,-0.029292,0.012027,0.033282,0.046466,-0.028042,0.055914,0.019474,-0.051256,-0.00142,0.006572,0.011557,-0.017445,-0.029802,-0.020237,-0.002489,0.053247,0.026391,0.039118,-0.000303,0.021933,0.01777,0.051955,-0.039307,-0.01636,-0.041916,0.005418,good
0.00564,0.029246,0.012285,-0.006278,-0.014778,-0.016216,0.025951,0.053464,-0.00394,-0.010532,-0.071022,0.035798,0.04296,-0.00083,0.047879,0.030854,0.091025,-0.001361,0.02353,-0.03273,0.031839,0.052364,-0.039325,-0.0091,-0.067647,-0.007796,0.032004,0.012013,0.006775,-0.022877,-0.023342,0.047417,0.020788,-0.016099,-0.002984,-0.025413,-0.013094,-0.069141,0.012421,-0.006624,0.018108,0.048981,0.023375,0.006536,-0.053092,-0.004541,0.035208,0.026034,-0.004559,-0.051182,-0.004639,0.036804,-0.036491,0.003456,0.044697,0.047551,0.070725,0.024333,0.075386,bad
0.030664,-0.003399,-0.019293,0.032049,0.025939,0.009762,-0.00622,0.001329,-0.004305,-0.035275,0.011094,0.017472,0.000309,-0.049636,-0.040744,0.018408,-0.022645,-0.055576,0.036012,0.028622,-0.015978,-0.043192,-0.020575,0.02735,0.029409,0.024389,-0.015595,-0.011644,0.001723,-0.007392,-0.025626,0.016998,0.036556,-0.015466,-0.037254,-0.028882,-0.00824,0.040778,0.026098,-0.01373,0.024146,0.012606,-0.01499,0.009499,-0.025826,0.040614,0.029563,-0.038667,0.005596,0.011777,0.03264,-0.043593,0.022914,0.014977,-0.027229,-0.01465,-0.018681,-0.038105,-0.046755,good
-0.009497,-0.037649,0.016924,0.055978,0.004753,-0.069682,-0.017018,-0.001712,-0.027378,0.032192,0.034202,0.090241,-0.02247,0.044825,0.05911,-0.034454,-0.021279,0.034772,0.012544,0.033432,0.062357,0.004513,-0.041767,-0.029852,0.015361,-0.000472,0.011496,0.042653,-0.014221,-0.029957,0.009006,-0.013618,0.013463,-0.015611,0.020941,0.026772,0.025846,-0.048634,0.007905,0.038542,-0.048054,-0.007171,0.00482,0.013494,-0.021354,-0.040429,-0.01423,0.100497,0.037921,0.056728,-0.03833,-0.021545,-0.017448,-0.005822,-0.001445,0.02094,-0.004226,-0.034017,-0.010063,bad
-0.001319,0.03194,0.001825,0.01679,-0.003785,0.031735,0.026861,-0.019911,-0.000398,-0.005245,-0.005263,-0.000838,-0.050472,-0.010573,-0.034153,-0.019189,-0.033693,0.009854,-0.008422,0.002926,-0.009142,0.026632,-0.030706,-0.016657,0.005483,0.017553,-0.008027,-0.016039,0.00978,-0.009475,-0.030357,0.015472,-0.00568,-0.017114,-0.007087,0.007342,0.023804,-0.022455,-0.013209,0.02228,0.037085,-0.018156,0.029932,0.021218,-0.022897,0.029628,0.054465,-0.006043,-0.035419,-0.076969,-0.03633,0.00023,0.024379,0.037926,-0.012336,0.014891,-0.035893,-0.023457,-0.015383,bad
-0.024756,0.070026,-0.028448,-0.03155,-0.011109,-0.027347,0.042486,0.052355,-0.020418,0.00745,-0.050674,-0.044295,0.05402,0.004075,0.007351,-0.014551,0.016112,-0.032139,0.044313,-0.021488,-0.008166,0.038351,-0.031927,-0.013239,0.03478,-0.08938,0.034942,-0.013597,-0.023179,0.00113,0.044442,-0.024567,-0.031804,-0.035913,-0.021126,-0.055158,-0.021606,-0.03515,-0.036646,0.003482,-0.031274,-0.043546,0.04751,-0.042503,-0.057076,-0.000157,0.014426,-0.032899,-0.034443,0.047055,-0.018996,0.026353,0.02061,-0.015785,-0.021613,0.013914,0.049068,-0.068379,0.001219,bad
