@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M28'

@attribute '-0.326property_magnitude=no known property-0.322housing=for free-0.267credit_amount-0.237personal_status=male single-0.232job=high qualif/self emp/mgmt...' numeric
@attribute '0.347housing=own+0.291checking_status=no checking+0.289credit_history=critical/other existing credit-0.266housing=rent+0.248existing_credits...' numeric
@attribute '-0.297property_magnitude=car+0.289job=unskilled resident-0.289other_parties=none+0.249other_parties=guarantor+0.241property_magnitude=real estate...' numeric
@attribute '0.36 other_payment_plans=none-0.29housing=own-0.268other_payment_plans=bank+0.242residence_since-0.223other_payment_plans=stores...' numeric
@attribute '0.397other_parties=none-0.333job=skilled-0.314other_parties=guarantor-0.236purpose=radio/tv-0.232personal_status=male single...' numeric
@attribute '0.358savings_status=<100-0.322credit_history=existing paid+0.318credit_history=critical/other existing credit+0.318existing_credits-0.219savings_status=no known savings...' numeric
@attribute '-0.395other_payment_plans=none+0.354other_payment_plans=bank+0.295job=skilled-0.294employment=unemployed-0.294job=high qualif/self emp/mgmt...' numeric
@attribute -0.356savings_status=<100-0.293checking_status=<0+0.274housing=rent-0.267other_parties=none+0.251savings_status=100<=X<500... numeric
@attribute '0.256employment=1<=X<4-0.239personal_status=female div/dep/mar+0.225purpose=business+0.219num_dependents-0.21employment=unemployed...' numeric
@attribute '-0.432property_magnitude=life insurance+0.311purpose=radio/tv-0.255savings_status=no known savings-0.236purpose=furniture/equipment+0.221savings_status=<100...' numeric
@attribute '-0.465employment=1<=X<4+0.348checking_status=0<=X<200-0.33checking_status=no checking+0.3  property_magnitude=life insurance+0.236employment=<1...' numeric
@attribute '-0.344job=unemp/unskilled non res+0.32 job=unskilled resident-0.304job=skilled+0.25 housing=rent-0.248employment=1<=X<4...' numeric
@attribute '0.392property_magnitude=car+0.369purpose=new car+0.33 employment=4<=X<7-0.269purpose=furniture/equipment-0.268property_magnitude=life insurance...' numeric
@attribute '-0.394personal_status=male div/sep-0.356employment=>=7-0.272property_magnitude=car+0.217purpose=education-0.213residence_since...' numeric
@attribute '0.36 employment=<1-0.27employment=unemployed+0.251checking_status=>=200-0.238residence_since-0.229installment_commitment...' numeric
@attribute '0.413personal_status=male mar/wid-0.328savings_status=100<=X<500-0.303purpose=education-0.244personal_status=female div/dep/mar-0.235job=unskilled resident...' numeric
@attribute '0.354savings_status=>=1000-0.332credit_history=no credits/all paid+0.308employment=4<=X<7-0.304savings_status=no known savings-0.256employment=1<=X<4...' numeric
@attribute '0.291purpose=new car-0.284employment=<1+0.258employment=1<=X<4-0.257job=unemp/unskilled non res-0.242personal_status=male single...' numeric
@attribute '-0.386personal_status=male mar/wid+0.292employment=4<=X<7+0.272personal_status=female div/dep/mar-0.225property_magnitude=life insurance+0.211savings_status=>=1000...' numeric
@attribute '-0.378savings_status=500<=X<1000+0.327savings_status=no known savings+0.291other_payment_plans=stores+0.271installment_commitment-0.257employment=4<=X<7...' numeric
@attribute '-0.334purpose=business+0.326savings_status=>=1000+0.307checking_status=0<=X<200+0.296purpose=used car-0.262employment=4<=X<7...' numeric
@attribute '-0.528checking_status=>=200+0.394purpose=repairs+0.367checking_status=no checking-0.195purpose=radio/tv+0.173credit_history=no credits/all paid...' numeric
@attribute '-0.305purpose=retraining+0.304credit_history=delayed previously-0.243personal_status=male mar/wid-0.221credit_history=all paid+0.22 other_parties=guarantor...' numeric
@attribute '0.327savings_status=>=1000-0.293personal_status=male div/sep+0.257credit_history=no credits/all paid+0.253purpose=retraining-0.237credit_history=delayed previously...' numeric
@attribute '0.347purpose=education+0.295credit_history=delayed previously-0.285savings_status=500<=X<1000-0.276purpose=domestic appliance+0.25 purpose=repairs...' numeric
@attribute '-0.275purpose=used car+0.255purpose=furniture/equipment-0.249purpose=education-0.239savings_status=100<=X<500-0.224checking_status=>=200...' numeric
@attribute '-0.546purpose=domestic appliance-0.255purpose=education+0.227credit_history=no credits/all paid-0.222checking_status=0<=X<200-0.207employment=<1...' numeric
@attribute '-0.375purpose=retraining-0.308credit_history=all paid+0.299savings_status=100<=X<500-0.289savings_status=500<=X<1000-0.278purpose=new car...' numeric
@attribute class {good,bad}

@data
1.209234,-1.13263,0.266691,0.47434,0.140396,-2.414389,-0.564949,-0.346456,0.20139,1.218541,1.742807,1.52596,0.095253,0.621159,-0.25725,-0.077141,1.082631,0.843114,-1.955508,0.833908,-0.438976,0.624229,-2.385882,-1.821904,-0.825931,-0.741852,0.832725,1.506449,bad
-1.177757,-0.420954,0.848298,-2.088576,-0.573723,0.24014,3.965288,-2.021143,-2.023043,-0.625137,0.326924,-0.363493,1.151122,-1.524825,-1.345153,-0.008878,0.11468,-0.011132,0.922813,-0.135977,0.386334,-0.101547,-1.329418,-0.048504,0.00544,0.572899,-0.60421,-0.641805,bad
-1.600273,0.867369,-0.823351,2.74692,-0.023652,0.793901,0.939942,1.368322,-0.760825,-2.833598,0.304069,0.303505,-1.952868,-0.493881,-0.426523,0.836816,-0.493096,-1.199728,-0.930853,-0.371668,0.218224,-1.04192,0.532658,0.486075,0.216978,0.680362,-0.714888,0.174753,good
1.234265,1.789929,-0.651783,1.170287,0.786212,0.357852,0.864925,1.808011,0.371745,1.289541,-0.56403,-1.406686,-0.674349,1.661716,0.376893,-2.967946,-0.202389,2.057957,0.058027,0.439653,-0.423106,0.388378,-0.063256,-0.231175,0.237616,-1.711237,-0.43114,1.418015,bad
-1.673526,-1.087961,-1.355196,-1.222036,1.800423,0.100335,2.102297,3.943877,0.104095,-0.898732,-3.489159,1.838457,0.76725,-0.434261,0.414487,-1.532973,-1.0839,0.007951,0.40964,-0.041458,0.787132,0.529786,-1.100322,-2.126803,-0.400328,-0.460772,0.939788,2.264525,bad
2.2514,-2.107984,-2.328175,1.966904,-0.238009,-0.74959,1.229726,-0.142809,-0.484694,-0.606135,-0.71189,-1.639709,1.178766,-0.082586,-1.744839,0.947642,-1.493746,0.962701,1.75554,2.518408,-2.04806,-0.412914,0.009105,-0.648495,-1.717271,-1.804752,-5.522632,2.495765,bad
1.625966,-3.162054,-0.41885,1.063225,1.312561,1.04707,0.635847,-0.314476,0.159915,-1.479365,-1.13857,2.66575,1.256089,-0.73433,-1.072907,-1.122332,0.4441,-0.678673,1.627698,-0.843067,-0.480844,-0.498736,-0.098841,0.014262,0.982674,1.569728,0.293495,0.693709,good
2.013903,0.764152,2.903075,-0.720038,-2.886587,1.750508,-0.533877,1.92515,-0.747931,1.922517,1.828833,0.733821,-0.490577,0.91786,0.817423,0.442893,-0.558808,-0.591733,0.746217,-0.615279,1.289112,-0.90233,0.255147,-0.671744,-1.399125,-0.808263,-1.325916,-1.146469,good
-0.24255,-3.87757,-0.689524,1.819785,2.553141,-1.943841,-2.175449,2.448025,-1.434975,1.820962,0.08967,-2.798334,2.134635,0.921701,-2.81488,0.781136,-1.367193,-3.384072,0.329433,-2.418667,-0.063366,-1.347615,1.083639,-0.903757,-0.865611,1.739622,0.77787,-0.222462,good
0.786158,2.326722,0.464451,-1.442942,1.601907,-1.006118,-0.557487,1.838417,3.647009,0.231723,-1.160002,0.020802,-1.185788,0.242248,-1.441895,-1.384652,1.201827,-0.68422,-0.752477,0.422484,-1.496397,0.377513,1.393991,-0.832864,0.271699,-0.434417,0.126602,0.647341,good
1.569127,-0.392666,1.769787,-2.700154,1.320248,-2.075348,0.295276,-1.624457,0.871562,0.393835,0.653129,0.602235,0.070015,1.208818,0.6014,-0.200405,1.41365,-1.246661,0.16938,2.094234,1.931731,0.350892,-0.265596,0.043824,-1.344174,0.585749,-0.390322,-1.330808,bad
-2.587878,-1.21462,-0.098645,2.725586,-1.613788,-2.393641,0.794656,-0.343439,1.774349,1.480047,0.985775,-1.78563,-1.135765,1.508655,0.061123,-1.537028,-1.665136,1.288326,0.309978,-0.018109,0.318176,-0.588632,0.034527,1.344217,1.809117,-0.163768,-1.525124,0.356443,good
0.700935,-1.620701,0.336906,-0.502086,1.921276,0.62359,-2.917704,-2.441563,-1.764028,-0.08297,0.579669,-3.074371,2.830237,1.039117,-2.787095,0.740318,-0.462906,-2.693762,0.572315,-0.587293,0.858331,-0.347615,0.102805,0.869964,0.676515,0.551688,0.067865,1.158353,bad
0.369625,1.345095,-0.686587,0.943092,-1.382439,-1.656231,-0.566554,0.118029,1.129052,-0.936431,-0.784539,-1.350151,0.034787,-0.01531,-0.009972,0.484343,-0.539356,0.651559,0.497102,2.021544,-0.150946,0.646565,0.421374,0.743412,-0.378905,1.207519,-0.221485,-0.214199,good
-7.391946,-0.579517,0.325284,-0.035608,-0.011046,-1.537081,0.191536,1.052723,-0.692929,-0.667209,-1.003753,0.00489,-0.742472,-0.431009,2.561867,0.696625,-0.458352,0.794896,-0.17041,0.544212,-0.908598,0.764161,-0.087442,-0.267246,-0.832942,1.861703,0.530733,0.025868,good
-7.658328,-4.058397,0.566114,-3.570421,0.776974,-1.761876,0.744005,3.094656,-2.319976,1.483801,0.126068,-0.502379,-1.296829,-1.585599,0.326923,-2.310173,-0.027472,2.385485,-0.027578,0.327196,-1.136197,0.783052,-1.929016,-0.739172,-1.276178,1.750289,-0.075297,1.3005,bad
-4.249844,-4.522792,-1.089119,0.755009,1.149658,-0.456064,-3.190442,-0.022829,-0.723703,1.33626,-0.657936,0.308303,-0.664903,1.283073,0.347083,0.635473,-0.134859,0.595929,0.964886,-1.096121,1.354483,0.140894,0.425103,-0.169842,-0.683958,-0.214312,1.090612,-0.094322,bad
1.497318,0.371709,-0.541183,0.697912,0.242444,2.035515,0.474755,-0.361421,-1.31266,0.552435,0.053242,0.747883,1.987501,-0.127136,0.171477,-0.541475,-0.322414,0.660884,1.678405,-0.66803,-0.68269,-0.704666,-0.155648,-0.996173,0.601989,1.070015,0.94309,0.471654,good
0.71465,0.516776,-0.006151,0.000629,0.28673,3.065037,0.263976,-1.087442,-0.074924,-0.31023,0.18653,-0.731269,-1.496314,0.656491,-0.798976,1.528789,-0.340601,2.09361,-1.748656,-0.474664,0.207548,-0.54554,-1.378252,-0.67749,0.073,0.615287,0.318408,0.804544,good
2.119282,0.387402,-0.617801,0.733752,-0.666675,-0.854345,-0.610782,-0.431165,-0.846967,1.903483,0.187832,0.944964,-0.639721,0.665007,0.951768,2.430132,0.988064,-0.150443,-1.192945,0.251842,-0.57149,1.248725,-0.279315,-0.475417,0.011538,-0.055572,0.047131,-0.255261,good
0.47908,1.55614,0.418953,-1.965731,0.591923,-0.785802,2.140884,2.60543,0.348465,1.646789,0.288156,-0.82672,-0.984862,-0.142959,-0.301363,2.82987,-0.841714,1.557846,-0.710733,0.591948,-0.202514,-0.266355,-0.725846,1.084265,0.708034,1.008147,-0.932514,1.505345,good
-2.179015,3.316507,-1.414316,0.875992,-0.659505,0.517918,-0.145124,0.954484,-0.395192,-1.837803,-0.417412,0.923357,1.756154,0.735237,0.387161,0.842681,-0.175883,-0.046145,1.741207,-0.079149,0.504632,-0.452948,-0.705564,-0.060924,0.929,-0.931312,-0.728508,0.174977,good
1.228778,2.744511,0.251001,0.887057,1.07283,0.325279,-0.162834,1.10823,-0.157717,1.385971,0.408699,-1.043591,1.849841,-0.195623,0.598398,1.681282,1.752321,1.162319,-1.866842,-1.356088,-1.652977,-2.744663,-1.179517,-0.138274,-0.504154,0.2615,0.401314,-0.795009,bad
0.203258,-0.374308,1.950697,2.377534,0.377784,-2.945851,-0.21459,0.651559,2.982278,-2.030554,-2.823964,-0.53822,1.813461,-0.498049,-0.046348,-0.689554,0.288981,-0.9253,-2.515115,-1.086862,-0.050293,0.48056,-0.157635,0.122828,-1.306086,-0.181707,-0.321642,-1.033424,good
0.150327,-0.278722,-1.284526,-1.650932,1.654484,-2.46869,0.410636,0.408269,-2.110237,-1.356084,-1.855676,-0.045612,2.378693,-0.930161,0.989815,-0.601289,0.737365,0.821512,-0.10609,-2.548452,-1.096487,1.217554,1.213014,-0.493234,-0.694853,1.199547,0.587666,-0.811648,good
1.813549,-0.357586,-1.234622,0.43353,0.100401,-1.236959,-0.263958,0.437726,0.40501,-1.100302,1.596281,-1.775669,-0.547886,0.405661,0.299819,-0.433462,-1.881902,1.944623,-0.038441,1.220252,0.799672,-0.106049,0.762113,0.549179,-0.237947,1.003807,0.215721,-0.425184,bad
1.574015,-0.968908,-2.433851,1.904691,0.578746,-0.217153,1.023418,2.127116,-0.033998,-1.064768,-0.870298,0.117509,2.116744,-0.623669,0.536969,-0.348589,2.550653,0.764333,1.393991,0.075395,1.024406,0.365773,0.605423,1.994289,0.523169,0.40965,0.927844,-0.483257,good
0.484862,-1.008782,-1.080452,-1.172538,0.590681,-1.434919,1.880935,0.59457,-1.925398,-2.101077,1.671106,-1.070715,-2.077612,-0.777757,1.401646,0.680244,-1.33471,0.101971,0.019885,-1.222157,0.932346,0.045155,1.008244,0.644316,0.725617,1.863996,-0.190888,0.645209,bad
0.871771,2.175442,0.099597,0.3844,0.620035,1.95779,-1.03324,0.102453,0.809975,2.221321,-0.761592,-1.639782,-2.034698,-0.759079,-0.822954,0.837154,1.321612,0.653056,1.503484,-0.722854,0.147129,2.737001,-1.699644,-1.340442,2.073068,-1.735782,-0.156772,1.172435,good
2.415877,-0.355392,0.361372,2.247861,0.988562,-2.470846,-0.316965,2.143605,1.415957,0.529626,-1.117153,1.701786,0.758426,0.3739,-3.17471,1.547764,1.906489,-1.511147,0.126796,-2.821224,-0.159292,2.628349,-1.441816,-1.065889,1.588836,-0.187917,0.154992,0.90794,good
-0.03224,2.67947,0.008623,2.248082,1.150485,0.537631,0.506121,1.907132,-1.256065,0.599615,0.24436,-0.84654,-0.854812,-1.204269,0.822247,0.163541,2.076567,1.853915,1.435555,1.492565,1.267544,0.843863,0.252502,1.655348,-1.234004,0.304162,0.693309,-0.921364,good
-1.772287,-0.444176,3.598393,-0.289675,0.140632,3.135505,-4.438106,1.257546,-2.841063,1.030234,1.474032,-3.755747,2.530089,0.441092,-4.626169,-0.405592,-0.331877,-3.794959,1.99872,0.762934,0.282151,2.775592,-1.480659,-0.310732,2.905964,-1.417598,0.636802,1.342752,good
2.695778,-2.536951,1.284862,0.060232,-2.317705,2.486387,-0.477949,-0.114589,-1.59381,-2.26034,-0.24495,-1.953517,-1.64688,-0.126099,-1.066163,-1.937392,0.092768,-0.131829,-0.607691,0.275634,-0.855016,0.813895,-0.312046,0.449567,0.805988,0.394436,0.635075,-0.329387,good
-1.797358,-0.116611,0.033031,-4.879383,0.10195,0.692379,0.697252,0.813323,-0.843367,1.231403,-1.053343,-1.25998,-0.102746,-1.20584,-0.372644,-0.965596,-0.967126,0.945531,-1.991356,-0.033218,0.647616,0.84947,0.77508,0.570587,2.311396,2.753524,-3.111011,1.314698,good
-0.867661,1.21956,1.854696,-0.483048,0.446874,-2.649657,2.139587,-1.89371,-0.811084,-0.24291,-0.52068,1.682154,0.693118,-0.361559,0.546624,-2.188288,-1.091168,-0.40974,0.090112,-0.851698,0.202307,1.805923,1.068242,0.774767,2.694594,-1.386186,-1.68695,0.800065,bad
1.046055,-1.523977,-1.270293,0.405314,0.250573,0.910628,0.07244,-1.697005,-0.977036,0.094059,1.095209,0.205704,1.529578,-0.969948,0.836195,-0.218438,0.022694,1.029524,0.614623,2.038612,0.078353,1.34838,0.326653,-0.442013,-0.523277,-0.076824,-0.026432,-1.358289,bad
-2.717882,1.443176,-2.696176,-1.000993,-0.175092,0.126166,-2.396319,0.461795,-0.501702,-1.516114,-2.685424,0.74229,-0.329446,0.720504,0.745399,0.267968,-1.223244,0.680618,0.340057,0.972418,1.047131,-0.604589,-1.662229,-0.020353,-0.668757,-0.964828,-0.716203,0.209719,good
3.286872,0.509878,-0.537909,0.615229,-0.536723,-0.618437,-0.304083,-0.65454,-0.404616,1.621878,-1.652693,-0.681666,-0.603412,1.025156,0.595269,-0.188618,-0.242455,0.245382,0.314995,0.116378,-0.41684,0.736334,0.855104,0.374338,-0.402532,0.342099,0.752406,0.200277,good
3.668539,-1.373681,-0.227943,0.93405,0.561721,-0.216209,0.201829,-2.260803,-0.785175,0.727414,1.07876,-1.773511,0.285091,0.835442,0.419617,1.460979,0.514334,0.441119,2.239563,1.549338,-2.572599,1.316542,0.050467,-1.116819,-3.216987,-2.139202,-5.360069,1.669023,good
0.898366,0.623637,-1.911798,-0.436041,-1.155087,-0.087548,-0.686218,-1.547376,-0.844284,0.574295,0.010176,0.61538,0.720728,0.462342,1.391562,0.061622,0.175239,-1.452457,-0.535151,-0.000795,-0.02545,0.958445,-0.004749,0.006171,-0.332341,-0.553082,-0.485559,-0.595788,good
0.060851,1.543113,-0.206234,1.090675,-0.136675,-2.042216,0.155961,0.001874,-0.397804,-2.006919,4.109083,0.917991,-1.128134,0.633681,-2.834733,1.616035,-3.645208,1.620634,-0.386256,-0.851432,-0.99191,0.297462,-2.768066,3.271229,2.23754,-0.144989,0.481843,-3.627232,good
-0.180332,1.868003,-1.402056,-3.216059,-0.235381,0.169557,1.360381,-1.571815,-0.450358,0.053481,-0.559864,0.228835,0.959766,1.328672,-0.732613,0.7068,2.47278,-0.89653,0.548296,0.71807,-0.496717,0.209201,1.437564,1.429694,0.382854,-1.333398,0.956059,-0.261983,good
-1.911686,-1.495073,3.400673,-1.500242,-4.011809,-0.364519,0.988685,-0.467052,-0.50386,-0.900465,-1.419117,-0.46939,-0.234853,-0.42218,0.642816,1.594367,-1.123409,1.237633,1.628936,-1.320035,1.483067,0.366903,1.667998,-1.168067,0.521589,-2.311899,0.156904,-0.118211,good
-1.380715,1.808782,-0.961586,-1.17934,0.751209,0.784687,-1.100827,-0.09644,0.944412,-0.642377,-1.253155,2.646404,0.975483,1.232282,-0.315334,-0.290442,0.985016,-0.450753,0.94196,-0.478194,-0.146125,0.282538,0.540595,-1.013993,1.349092,-0.100314,-0.330796,-0.528427,good
1.802147,-2.046884,-2.978558,-0.181212,-0.649956,-1.1428,0.113246,2.095888,0.295588,1.714345,1.707095,1.547518,1.268083,-0.216787,0.040143,0.693827,0.803028,-0.303098,-2.733468,0.197629,1.02219,-0.483202,-1.349245,-0.940762,-0.117875,-0.828526,-0.511139,0.725741,bad
0.537202,0.302969,-0.682682,-2.454014,-1.388177,-0.993134,1.572048,-1.921501,-1.232704,0.774723,0.216626,0.161613,2.387075,-0.136596,1.81005,-0.205189,0.27661,-1.141869,0.147474,-0.956031,-0.999494,-2.011187,0.042276,1.07294,1.255893,0.237223,1.07921,1.677553,good
0.912262,0.589439,0.498158,-1.016707,0.471835,-2.365029,-0.952875,1.186854,2.620411,-0.014132,1.855439,1.514958,0.282927,-0.681583,-1.542968,-1.15459,1.6849,-0.047813,1.37331,-0.697875,-1.131368,-0.359054,0.572422,0.968089,-0.71323,-0.17314,0.380227,1.665698,good
1.659089,-0.537422,-0.401121,-0.672579,-0.177863,-0.011443,-0.508499,-1.518385,0.960396,-0.59014,2.898261,-0.636908,0.467642,0.887142,1.407221,0.01475,-0.029676,-0.025222,-1.195892,0.092408,1.051716,0.638012,0.271897,0.392114,-1.130169,0.108546,-0.741699,-1.023546,good
0.111216,2.900932,0.191217,1.661769,-0.098607,-0.744545,-0.184437,0.382996,0.185862,0.025672,-1.569728,-1.767743,0.305587,-0.693146,-1.030711,0.090678,0.435064,1.048817,-0.941263,-0.813418,-0.257586,0.041373,0.547037,-0.00074,-2.271651,0.468553,-0.865349,-1.708121,good
-2.420969,-2.398691,1.74509,2.69505,-3.116864,0.288082,-0.809056,1.077404,-1.990745,0.756319,0.131419,-1.147361,-0.59918,-0.588832,0.715811,-1.695286,1.428845,0.194361,-0.688163,1.197575,-1.989451,2.654203,0.812722,0.979741,0.239662,-0.053968,1.277544,-2.26519,good
2.054669,1.838837,-1.104068,0.47583,0.755803,0.708507,0.355386,1.947133,-0.159363,-0.147263,-0.185666,-1.394281,-0.588951,1.269137,0.47341,-1.825039,-0.804998,0.837627,-1.295665,-0.760415,-0.187563,-0.139317,0.062087,-1.728183,-0.939825,-0.569055,1.798985,1.546547,good
0.415858,1.272451,-0.485648,1.112978,-1.565356,-2.003952,0.015907,-0.307073,-0.639033,-0.597223,3.132259,0.071627,-1.06736,-0.286736,-0.674515,0.349604,-1.650878,-0.460812,-0.309318,0.397086,0.903049,-0.848571,0.484217,0.373339,0.083684,0.924612,-0.16954,0.498914,good
1.775631,-0.770957,-1.971605,0.282069,-0.954993,-0.088973,0.306386,-0.559097,0.189449,-1.003721,-0.594914,-0.82683,0.035143,-0.735359,-1.177778,1.294237,-1.077534,0.865299,-0.621586,0.665223,0.652844,-0.209228,-2.000978,-0.391341,1.688385,1.539821,-0.225558,0.709265,bad
2.537454,0.596218,-1.157829,0.084491,-1.307091,-0.39688,-0.151587,-1.013697,-0.143626,0.808727,-0.216742,-0.116726,-0.770714,1.706511,-0.382311,1.233483,-0.583728,1.098973,-2.30222,-0.28911,-0.233036,0.701107,-0.331249,-0.437841,0.233349,0.021294,1.231617,0.778773,good
0.173182,-1.440269,-1.607127,1.509859,1.568659,3.515938,1.368935,1.494262,-0.823611,-1.342707,-0.136496,0.885387,-1.528493,1.081347,1.033516,0.081004,0.178964,-1.141519,-0.713506,-0.482364,-0.112304,0.188721,0.1196,-0.435818,-0.901776,0.291113,-0.323446,-0.433251,bad
2.839032,-0.936199,-0.259175,0.221738,-0.706935,0.326915,-0.180417,-1.217585,0.164417,1.190111,-1.230436,-0.577562,-0.260186,0.232714,0.161498,0.170904,-0.703143,0.641479,1.068457,0.818064,-0.352575,-0.032899,0.176018,-0.534578,-0.400879,1.122048,0.868316,0.584307,bad
-0.232678,-0.604964,-1.892212,-1.082066,-0.445121,0.946874,-0.868204,-0.477302,0.740815,0.064812,0.619256,0.639518,0.895393,-0.249428,1.601071,0.578031,-0.698383,-1.508096,0.8561,-0.599016,2.042832,0.522434,-0.939761,-0.778432,0.021752,-0.496276,-0.985497,-0.695701,good
-0.027096,0.538991,-0.995712,-1.084294,-0.882335,0.492608,-0.017776,-1.222514,1.536412,0.370708,1.335272,0.401481,2.09086,1.390304,0.963338,-1.791956,-0.381628,0.273903,1.262399,-1.4579,0.229919,-0.300295,0.216802,1.022395,2.361643,-0.670939,-1.928035,0.156287,good
1.143159,-1.156798,-1.156735,1.132847,1.648877,1.675887,0.977072,-0.55774,0.238611,1.609748,0.132721,-0.636497,-0.255316,-1.296129,2.922548,-1.303067,0.461412,-0.923242,-0.680601,-0.655094,-1.503197,-2.923837,-1.547134,-1.00159,3.50863,-2.961553,-1.672056,-0.214801,bad
-0.923803,-0.924024,0.462125,1.295179,2.30997,-1.470177,-2.949946,-1.077673,-2.640355,-2.072566,1.561127,-0.996293,-0.440361,-0.073338,-1.249405,0.782683,-0.764718,2.199788,0.068062,1.823963,-0.021215,-0.182222,2.02788,0.028906,-0.103856,-0.133656,1.080061,0.246832,good
3.380011,-2.204335,-0.606419,0.398503,-0.135437,-0.510337,-0.116107,1.009003,0.864827,2.319606,0.525762,1.19505,0.126195,0.69607,1.220147,2.609398,0.603855,-1.231031,-1.82317,-0.507974,0.561662,-0.408325,-0.780918,-0.336293,0.321092,0.683547,-0.953507,-0.093565,bad
1.914449,0.119202,1.803546,-0.489968,0.545287,-1.067468,-1.093644,-2.404219,2.27757,-0.475325,-1.702036,-0.377258,-0.803952,-0.35848,1.026023,-1.271152,-0.050615,-2.013915,0.234721,-0.843249,-0.199167,-2.199662,-0.588345,1.111999,0.699128,-0.0245,0.067612,0.417873,bad
-1.865134,-0.343285,2.192687,0.94954,0.589649,0.936971,-0.554588,-1.187416,1.975193,1.113499,0.483764,-1.552625,1.659018,1.504,-1.404694,1.03137,1.196708,-0.203999,-0.391878,1.441732,0.112972,0.187599,1.709161,-1.01335,0.869854,1.241578,-0.344751,-0.912721,bad
-0.96272,1.982327,2.601528,-0.998022,0.929281,-4.053327,3.063033,0.003561,-1.436652,-1.793578,-0.568902,0.282798,0.149892,-0.574881,-1.353577,-0.538503,-0.774915,-1.328778,-0.422864,-2.745846,-0.934972,-0.137258,-0.303871,-2.004313,-1.172103,0.011142,0.084209,-1.536129,good
1.86236,-1.047489,1.179822,-2.07821,-4.021888,1.728305,-1.837328,1.203807,-0.213265,0.782011,-0.033053,1.119518,0.218301,0.951404,0.915069,3.013038,0.502284,1.471434,1.299642,-0.937685,-1.237315,-0.745873,0.082084,-1.828629,0.348009,0.326866,1.280404,0.001891,bad
0.944664,1.050052,-1.029148,-0.735288,0.404618,0.020247,-0.272935,0.847205,0.817658,0.331109,2.640318,-0.845394,2.223584,-0.334275,1.088408,-1.79646,0.553456,0.282576,-1.356069,0.353382,1.581581,0.129468,-1.224784,-0.438982,-1.452328,-0.726883,-1.066473,-0.358206,good
-0.629334,0.354555,-0.899397,-1.455062,1.57288,0.274858,2.457782,2.058768,-0.019266,-1.945552,-0.723288,-1.835431,-0.658326,-0.788473,1.390905,1.254952,-3.560003,0.94717,-0.566751,0.578971,-0.976588,1.788593,1.263304,0.922397,-0.812124,0.39785,1.87871,0.526113,bad
1.374466,0.682221,1.815222,-0.598379,1.953646,1.134381,-0.743675,-0.116322,1.074647,0.381412,0.770008,0.929125,-1.092437,0.535688,1.001991,-0.694657,0.296191,-1.65358,0.358154,-1.102361,0.945949,-0.291251,-1.644765,0.265897,-1.106818,1.334469,-1.842315,-0.189234,bad
0.489104,-2.253831,3.858914,-2.65459,-2.438646,-0.416219,3.09441,1.473608,-1.843033,-0.4984,-0.798684,2.961624,2.703498,0.337664,-1.805524,-0.092151,-0.043936,0.29642,1.827478,-0.884528,-0.514274,-1.98053,-0.189061,-0.900956,0.094311,-1.066882,-0.246227,-0.447228,bad
2.073524,-0.32297,0.088872,-2.0046,1.570658,-0.330598,2.458219,-0.825023,-1.267531,0.902213,1.350611,-0.99975,-0.835315,1.220619,2.902648,-0.186543,-0.168748,-1.549251,-1.649688,-0.069338,-1.01354,-1.456941,1.511348,-1.257667,1.506919,-0.074246,0.908819,-0.103345,good
-3.581922,-2.353447,-1.420737,0.907509,-1.626206,-1.272358,-0.927609,0.848358,2.808768,-0.144915,-0.207645,-1.826533,-0.200627,0.027543,1.41169,0.30488,-1.267241,0.910342,0.235335,0.325095,0.341805,-0.354832,-0.154115,0.244653,-0.223043,2.201019,-0.016781,-0.79762,bad
-2.369278,0.925007,-0.547915,-4.219396,1.316654,-1.019612,0.462996,0.974295,0.757219,-0.811296,0.783061,-0.094326,-2.34856,0.780578,-0.670657,0.926256,-0.696923,0.986856,-1.502886,0.925443,-0.351136,-0.913252,2.024831,0.975451,0.561587,0.372537,-1.317328,0.627962,good
0.942265,-1.210625,-2.307337,-0.902629,-1.264448,1.099143,-0.431775,-1.600674,-0.536884,0.952452,-1.110764,0.017269,0.427643,-0.255538,0.062736,-0.480354,-1.273172,1.045326,1.048875,1.246065,-0.310095,0.030131,-0.169858,-0.671192,-0.318102,0.686746,0.949005,0.188451,bad
0.182674,1.255252,0.371657,-1.155182,-3.717434,2.503607,-1.526823,1.365503,-1.982444,-0.324868,-0.494109,0.072101,1.524453,0.848693,0.284541,-1.903772,1.208241,-1.430288,0.051078,-0.214839,-2.075316,0.492,-1.375395,0.541385,0.640281,0.354252,0.216077,-0.45465,good
2.783216,-0.528032,-0.791006,-0.501043,-0.443927,-0.26456,-0.794775,0.019426,0.046962,1.511672,0.796057,0.389096,0.510777,0.951598,1.138212,0.121074,0.458147,0.206741,1.802715,-1.100411,-0.453947,-0.419633,0.614621,0.477873,-0.177042,1.664537,0.56984,0.266632,good
